close_def_person_id,player,team_id,team,pos,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
203076,Anthony Davis,1610612740,NOP,F-C,24.0,75,75,1.0,5.91,14.31,0.413,0.477,-0.064
202326,DeMarcus Cousins,1610612740,NOP,F-C,26.0,72,72,1.0,6.38,13.99,0.456,0.479,-0.023
201950,Jrue Holiday,1610612740,NOP,G,27.0,67,67,1.0,4.79,12.01,0.399,0.446,-0.047
203524,Solomon Hill,1610612740,NOP,F,26.0,80,80,1.0,4.21,9.76,0.431,0.454,-0.022
201967,Dante Cunningham,1610612740,NOP,F,30.0,66,66,1.0,4.5,9.61,0.468,0.456,0.013
202734,E'Twaun Moore,1610612740,NOP,G,28.0,73,73,1.0,4.07,8.47,0.481,0.448,0.033
204025,Tim Frazier,1610612740,NOP,G,26.0,65,65,1.0,3.49,8.32,0.42,0.443,-0.024
201582,Alexis Ajinca,1610612740,NOP,C,29.0,39,39,1.0,3.41,7.18,0.475,0.476,-0.001
201600,Omer Asik,1610612740,NOP,C,30.0,31,31,1.0,3.68,6.97,0.528,0.487,0.041
202700,Donatas Motiejunas,1610612740,NOP,F-C,26.0,34,34,1.0,3.21,6.85,0.468,0.468,0.0
202348,Jordan Crawford,1610612740,NOP,G,28.0,19,19,1.0,3.32,6.63,0.5,0.451,0.049
101127,Jarrett Jack,1610612740,NOP,G,33.0,2,2,1.0,4.0,6.5,0.615,0.44,0.176
1627767,Cheick Diallo,1610612740,NOP,F,20.0,15,15,1.0,3.27,6.47,0.505,0.455,0.051
203138,Hollis Thompson,1610612740,NOP,F,26.0,40,40,1.0,2.48,5.63,0.44,0.45,-0.01
202130,Reggie Williams,1610612740,NOP,F,30.0,6,6,1.0,2.5,4.67,0.536,0.444,0.092
1626188,Quinn Cook,1610612740,NOP,G,24.0,10,10,1.0,2.4,4.4,0.545,0.444,0.102
1626253,Axel Toupane,1610612740,NOP,G-F,24.0,4,4,1.0,1.0,2.75,0.364,0.445,-0.082
