close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
1630559,Austin Reaves,1610612747,LAL,G,25.0,16,16,0.558,55,153,0.359,0.397,-0.038
203076,Anthony Davis,1610612747,LAL,F-C,30.0,16,16,0.419,55,139,0.396,0.384,0.012
1626156,D'Angelo Russell,1610612747,LAL,G,27.0,16,16,0.5,38,97,0.392,0.384,0.008
203471,Dennis Schröder,1610612747,LAL,G,29.0,16,16,0.516,26,94,0.277,0.39,-0.113
2544,LeBron James,1610612747,LAL,F,38.0,16,16,0.417,40,91,0.44,0.379,0.061
1629060,Rui Hachimura,1610612747,LAL,F,25.0,16,16,0.385,20,60,0.333,0.384,-0.05
1629020,Jarred Vanderbilt,1610612747,LAL,F,24.0,15,12,0.388,8,38,0.211,0.357,-0.146
1629022,Lonnie Walker IV,1610612747,LAL,G-F,24.0,11,10,0.474,13,27,0.481,0.389,0.093
1628972,Troy Brown Jr.,1610612747,LAL,G-F,23.0,10,9,0.413,9,26,0.346,0.381,-0.035
1627736,Malik Beasley,1610612747,LAL,G,26.0,10,9,0.464,4,13,0.308,0.384,-0.076
202684,Tristan Thompson,1610612747,LAL,C-F,32.0,4,4,0.55,3,11,0.273,0.393,-0.12
1629117,Wenyen Gabriel,1610612747,LAL,F,26.0,8,5,0.389,3,7,0.429,0.353,0.076
1631108,Max Christie,1610612747,LAL,G,20.0,4,4,0.368,2,7,0.286,0.368,-0.083
1627885,Shaquille Harrison,1610612747,LAL,G,29.0,5,3,0.5,1,5,0.2,0.371,-0.171
1628964,Mo Bamba,1610612747,LAL,C,25.0,1,1,0.6,0,3,0.0,0.217,-0.217
