close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
1628404,Josh Hart,1610612757,POR,G,27.0,54,54,0.495,2.56,6.89,0.371,0.367,0.004
203081,Damian Lillard,1610612757,POR,G,31.0,29,28,0.493,2.17,5.97,0.364,0.364,0.0
1630314,Brandon Williams,1610612757,POR,G,22.0,24,24,0.502,2.38,5.58,0.425,0.366,0.059
1629642,Nassir Little,1610612757,POR,F-G,22.0,42,42,0.463,1.57,5.31,0.296,0.37,-0.074
1629617,Reggie Perry,1610612757,POR,F-C,22.0,10,10,0.459,1.6,5.0,0.32,0.356,-0.036
1629014,Anfernee Simons,1610612757,POR,G,23.0,57,57,0.457,1.98,4.96,0.399,0.37,0.03
203994,Jusuf Nurkić,1610612757,POR,C,27.0,56,56,0.329,1.91,4.54,0.421,0.36,0.062
202339,Eric Bledsoe,1610612757,POR,G,32.0,54,52,0.438,1.44,4.02,0.359,0.367,-0.008
1630787,Cameron McGriff,1610612757,POR,F,24.0,3,3,0.667,2.0,4.0,0.5,0.327,0.173
1629234,Drew Eubanks,1610612757,POR,F-C,25.0,70,68,0.408,1.53,3.97,0.385,0.359,0.026
1627739,Kris Dunn,1610612757,POR,G,28.0,14,14,0.367,1.57,3.64,0.431,0.354,0.077
204060,Joe Ingles,1610612757,POR,F-G,34.0,45,42,0.518,1.02,3.6,0.284,0.365,-0.081
1629604,CJ Elleby,1610612757,POR,F-G,22.0,52,49,0.442,1.38,3.56,0.389,0.364,0.025
1630570,Trendon Watford,1610612757,POR,F,21.0,48,45,0.403,1.35,3.54,0.382,0.361,0.022
203463,Ben McLemore,1610612757,POR,G,29.0,62,59,0.522,1.39,3.42,0.406,0.365,0.041
1630553,Keon Johnson,1610612757,POR,G,20.0,34,32,0.422,1.06,3.35,0.316,0.363,-0.048
1630535,Greg Brown III,1610612757,POR,F,20.0,42,36,0.504,1.24,3.33,0.371,0.352,0.019
1628372,Dennis Smith Jr.,1610612757,POR,G,24.0,35,34,0.491,1.14,3.17,0.36,0.359,0.001
1626159,Justise Winslow,1610612757,POR,F-G,26.0,42,37,0.4,0.98,2.9,0.336,0.362,-0.026
1629712,Didi Louzada,1610612757,POR,G,22.0,8,8,0.463,0.38,2.38,0.158,0.363,-0.205
1630190,Elijah Hughes,1610612757,POR,G,24.0,29,26,0.492,0.83,2.24,0.369,0.359,0.01
203469,Cody Zeller,1610612757,POR,F-C,29.0,27,22,0.309,0.85,2.04,0.418,0.363,0.055
1629833,Keljin Blevins,1610612757,POR,G,26.0,30,24,0.474,0.57,1.83,0.309,0.36,-0.051
