close_def_person_id,player,team_id,team,pos,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
201572,Brook Lopez,1610612751,BKN,C,29.0,75,75,1.0,6.19,13.48,0.459,0.478,-0.019
202391,Jeremy Lin,1610612751,BKN,G,28.0,35,35,1.0,4.37,10.4,0.42,0.449,-0.028
203120,Justin Hamilton,1610612751,BKN,C,27.0,62,62,1.0,4.71,9.82,0.479,0.469,0.01
202344,Trevor Booker,1610612751,BKN,F,29.0,70,70,1.0,4.31,9.79,0.441,0.462,-0.021
1626178,Rondae Hollis-Jefferson,1610612751,BKN,F,22.0,77,77,1.0,4.22,9.27,0.455,0.456,-0.001
1627785,Isaiah Whitehead,1610612751,BKN,G,22.0,73,73,1.0,3.63,8.34,0.435,0.441,-0.006
203925,Joe Harris,1610612751,BKN,F-G,25.0,51,51,1.0,3.78,8.08,0.468,0.45,0.018
203915,Spencer Dinwiddie,1610612751,BKN,G,24.0,57,57,1.0,3.56,7.72,0.461,0.44,0.021
203930,Sean Kilpatrick,1610612751,BKN,G,27.0,69,69,1.0,3.75,7.49,0.501,0.448,0.053
1627747,Caris LeVert,1610612751,BKN,G-F,22.0,56,56,1.0,3.11,6.71,0.463,0.448,0.015
203112,Quincy Acy,1610612751,BKN,F,26.0,36,36,1.0,2.72,6.22,0.438,0.457,-0.02
203462,Archie Goodwin,1610612751,BKN,G,22.0,15,15,1.0,2.6,5.6,0.464,0.416,0.049
200751,Randy Foye,1610612751,BKN,G,33.0,67,67,1.0,2.46,5.55,0.444,0.446,-0.002
2449,Luis Scola,1610612751,BKN,F,37.0,34,34,1.0,2.59,5.18,0.5,0.477,0.023
203461,Anthony Bennett,1610612751,BKN,F,24.0,19,19,1.0,2.53,5.0,0.505,0.444,0.061
203094,Andrew Nicholson,1610612751,BKN,F,27.0,37,37,1.0,1.97,4.14,0.477,0.461,0.017
203909,KJ McDaniels,1610612751,BKN,G-F,24.0,40,40,1.0,1.4,3.98,0.352,0.436,-0.084
202349,Greivis Vasquez,1610612751,BKN,G,30.0,3,3,1.0,1.0,3.33,0.3,0.422,-0.122
