close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
203468,CJ McCollum,1610612757,POR,G,24.0,11,11,0.624,48,118,0.407,0.43,-0.024
202329,Al-Farouq Aminu,1610612757,POR,F,25.0,11,11,0.519,27,80,0.338,0.394,-0.057
203090,Maurice Harkless,1610612757,POR,F,23.0,11,11,0.588,24,57,0.421,0.394,0.027
203081,Damian Lillard,1610612757,POR,G,25.0,11,11,0.438,23,57,0.404,0.392,0.011
203459,Allen Crabbe,1610612757,POR,G,24.0,11,11,0.598,16,55,0.291,0.378,-0.087
202334,Ed Davis,1610612757,POR,F-C,27.0,11,11,0.379,15,33,0.455,0.389,0.065
201945,Gerald Henderson,1610612757,POR,G,28.0,11,11,0.577,5,30,0.167,0.376,-0.209
203486,Mason Plumlee,1610612757,POR,C-F,26.0,11,10,0.181,10,23,0.435,0.389,0.046
1626192,Pat Connaughton,1610612757,POR,G,23.0,4,3,0.75,0,3,0.0,0.378,-0.378
203148,Brian Roberts,1610612757,POR,G,30.0,6,3,0.333,1,3,0.333,0.393,-0.06
203943,Noah Vonleh,1610612757,POR,F,20.0,1,1,1.0,1,3,0.333,0.388,-0.055
2549,Chris Kaman,1610612757,POR,C,34.0,4,1,0.167,0,2,0.0,0.333,-0.333
1626242,Luis Montero,1610612757,POR,G,23.0,3,2,0.667,2,2,1.0,0.336,0.664
