close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
1626171,Bobby Portis,1610612749,MIL,F,30.0,5,5,0.515,14,35,0.4,0.396,0.004
203507,Giannis Antetokounmpo,1610612749,MIL,F,30.0,5,5,0.525,11,31,0.355,0.403,-0.049
201572,Brook Lopez,1610612749,MIL,C,37.0,5,4,0.51,12,26,0.462,0.412,0.05
1629645,Kevin Porter Jr.,1610612749,MIL,G-F,25.0,5,5,0.426,7,26,0.269,0.392,-0.123
1629018,Gary Trent Jr.,1610612749,MIL,G,26.0,5,5,0.568,11,25,0.44,0.402,0.038
1631260,AJ Green,1610612749,MIL,G,25.0,5,5,0.46,9,23,0.391,0.391,0.001
203081,Damian Lillard,1610612749,MIL,G,34.0,3,2,0.517,7,15,0.467,0.398,0.069
1628398,Kyle Kuzma,1610612749,MIL,F,29.0,5,4,0.483,6,14,0.429,0.408,0.021
1630579,Jericho Sims,1610612749,MIL,C,26.0,5,5,0.444,5,12,0.417,0.39,0.026
1627752,Taurean Prince,1610612749,MIL,F,31.0,5,4,0.407,7,11,0.636,0.407,0.229
1626192,Pat Connaughton,1610612749,MIL,G,32.0,2,2,0.667,4,4,1.0,0.39,0.61
1631157,Ryan Rollins,1610612749,MIL,G,22.0,2,2,0.375,0,3,0.0,0.384,-0.384
1641753,Chris Livingston,1610612749,MIL,F,21.0,1,1,1.0,1,1,1.0,0.401,0.599
1641748,Andre Jackson Jr.,1610612749,MIL,G,23.0,1,1,1.0,0,1,0.0,0.399,-0.399
