close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_lt_06,fga_lt_06,lt_06_pct,ns_lt_06_pct,plusminus
203083,Andre Drummond,1610612739,CLE,C,26.0,56,56,0.436,269,443,0.607,0.631,-0.024
201567,Kevin Love,1610612739,CLE,F-C,31.0,56,56,0.455,234,356,0.657,0.612,0.046
1629636,Darius Garland,1610612739,CLE,G,20.0,59,59,0.49,232,343,0.676,0.598,0.078
1629012,Collin Sexton,1610612739,CLE,G,21.0,65,65,0.396,228,312,0.731,0.606,0.125
202684,Tristan Thompson,1610612739,CLE,C-F,29.0,57,56,0.369,166,311,0.534,0.621,-0.087
1626224,Cedi Osman,1610612739,CLE,F,25.0,65,64,0.415,180,267,0.674,0.605,0.069
1626204,Larry Nance Jr.,1610612739,CLE,F-C,27.0,56,56,0.457,142,225,0.631,0.624,0.007
1629645,Kevin Porter Jr.,1610612739,CLE,G-F,20.0,50,48,0.405,127,198,0.641,0.598,0.043
203521,Matthew Dellavedova,1610612739,CLE,G,29.0,54,47,0.397,73,122,0.598,0.606,-0.008
1628035,Alfonzo McKinnie,1610612739,CLE,F,27.0,38,34,0.467,55,78,0.705,0.616,0.089
203957,Danté Exum,1610612739,CLE,G,24.0,33,29,0.4,36,68,0.529,0.589,-0.06
1627790,Ante Zizic,1610612739,CLE,C,23.0,21,18,0.455,32,55,0.582,0.622,-0.041
1628395,Jordan Bell,1610612739,CLE,F,25.0,26,21,0.42,32,50,0.64,0.642,-0.002
1629731,Dean Wade,1610612739,CLE,F-C,23.0,11,7,0.533,8,16,0.5,0.591,-0.091
1629760,Matt Mooney,1610612739,CLE,G,25.0,3,2,0.286,2,2,1.0,0.494,0.506
1629005,Malik Newman,1610612739,CLE,G,23.0,1,1,0.5,1,1,1.0,0.727,0.273
1629716,Marques Bolden,1610612739,CLE,C,22.0,1,1,1.0,0,1,0.0,0.511,-0.511
