close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_lt_10,fga_lt_10,lt_10_pct,ns_lt_10_pct,plusminus
203999,Nikola Jokić,1610612743,DEN,C,30.0,14,14,0.519,5.93,10.57,0.561,0.606,-0.045
1627750,Jamal Murray,1610612743,DEN,G,28.0,14,14,0.452,5.07,8.14,0.623,0.596,0.027
1631128,Christian Braun,1610612743,DEN,G,24.0,14,14,0.428,4.0,8.07,0.496,0.59,-0.094
203932,Aaron Gordon,1610612743,DEN,F,29.0,14,14,0.46,3.0,5.79,0.519,0.608,-0.09
1629008,Michael Porter Jr.,1610612743,DEN,F,26.0,14,14,0.482,3.07,4.71,0.652,0.614,0.038
1631212,Peyton Watson,1610612743,DEN,G,22.0,14,13,0.43,1.36,2.64,0.514,0.599,-0.085
201566,Russell Westbrook,1610612743,DEN,G,36.0,13,13,0.354,0.92,2.15,0.429,0.588,-0.16
201599,DeAndre Jordan,1610612743,DEN,C,36.0,7,4,0.591,1.57,1.86,0.846,0.615,0.232
1641816,Hunter Tyson,1610612743,DEN,F,25.0,4,4,0.313,0.25,1.25,0.2,0.579,-0.379
1630192,Zeke Nnaji,1610612743,DEN,F-C,24.0,6,3,0.5,0.5,1.17,0.429,0.566,-0.137
1629618,Jalen Pickett,1610612743,DEN,G,25.0,7,4,0.421,0.57,1.14,0.5,0.577,-0.077
1631124,Julian Strawther,1610612743,DEN,G,23.0,8,6,0.333,0.63,1.13,0.556,0.587,-0.032
1628427,Vlatko Čančar,1610612743,DEN,F,28.0,2,1,0.5,0.5,0.5,1.0,0.522,0.478
