group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
,101112,Channing Frye,,1610612739,CLE,33.0,8,3,5,0.375,12.738333333333332,0,0,0,2,2,5,2,8,1,0,1,0,5.0,296,293,153,308,308,234,237,175,234,75,138,110,100,126,1,63,326,338
,2563,Dahntay Jones,,1610612739,CLE,35.0,1,0,1,0.0,5.0,0,0,0,0,0,2,0,6,0,1,2,0,2.7,404,408,31,408,367,234,237,175,303,1,72,1,86,200,232,130,326,367
,202697,Iman Shumpert,,1610612739,CLE,26.0,14,9,5,0.643,35.833333333333336,0,2,0,2,12,17,10,28,1,0,4,1,18.6,242,182,153,84,228,234,170,175,234,214,260,247,207,126,1,194,268,252
,2747,JR Smith,,1610612739,CLE,30.0,24,11,13,0.458,105.55333333333331,3,0,6,0,33,32,19,84,1,2,20,4,41.6,163,157,281,248,95,148,237,44,303,363,352,332,349,126,314,409,169,171
,2592,James Jones,,1610612739,CLE,35.0,3,1,2,0.333,7.145,0,0,0,0,0,3,0,6,0,0,1,0,3.0,357,362,75,330,352,234,237,175,303,1,100,1,86,200,1,63,326,360
,203099,Jared Cunningham,,1610612739,CLE,25.0,1,1,0,1.0,0.6816666666666666,0,0,0,0,4,2,0,2,0,0,0,0,0.0,404,362,1,1,412,234,237,175,303,124,72,1,37,200,1,1,326,400
,203895,Jordan McRae,,1610612739,CLE,25.0,2,0,2,0.0,8.1,0,0,0,2,0,6,0,6,0,2,1,1,9.5,374,408,75,408,345,234,237,175,234,1,147,1,86,200,314,63,268,302
,201567,Kevin Love,,1610612739,CLE,27.0,29,17,12,0.586,111.31,0,8,0,6,22,23,24,66,3,4,8,12,97.3,117,88,264,114,91,234,62,175,152,291,295,359,309,48,386,272,80,79
,202681,Kyrie Irving,,1610612739,CLE,24.0,16,9,7,0.563,67.13833333333334,13,9,6,14,18,25,18,48,1,5,4,18,75.2,222,182,188,136,162,26,51,44,88,260,309,329,265,126,402,194,50,115
,2544,LeBron James,,1610612739,CLE,31.0,30,18,12,0.6,126.12833333333332,26,18,18,66,41,39,27,96,3,9,12,36,212.1,107,80,264,103,60,3,8,6,1,391,388,386,376,48,424,338,11,11
,203521,Matthew Dellavedova,,1610612739,CLE,25.0,27,18,9,0.667,59.81166666666667,0,0,0,0,20,14,8,42,0,0,11,1,23.5,131,80,223,61,172,234,237,175,303,277,239,223,252,200,1,323,268,231
,2590,Mo Williams,,1610612739,CLE,33.0,12,7,5,0.583,36.056666666666665,3,2,0,4,12,8,8,30,0,0,2,7,22.4,257,215,153,116,225,148,170,175,183,214,178,223,216,200,1,130,127,238
,2210,Richard Jefferson,,1610612739,CLE,36.0,10,6,4,0.6,31.48,0,0,2,2,14,12,2,22,0,0,2,2,6.1,277,235,127,103,242,234,237,114,234,230,218,110,188,200,1,130,224,328
,201619,Sasha Kaun,,1610612739,CLE,31.0,1,0,1,0.0,1.4933333333333334,0,0,0,0,0,0,0,2,0,0,0,0,0.0,404,408,31,408,401,234,237,175,303,1,1,1,37,200,1,1,326,400
,202389,Timofey Mozgov,,1610612739,CLE,29.0,4,1,3,0.25,12.741666666666667,0,2,0,6,2,5,3,12,1,0,2,1,14.8,339,362,109,380,307,234,170,175,152,75,138,147,134,126,1,130,268,277
,202684,Tristan Thompson,,1610612739,CLE,25.0,31,18,13,0.581,98.395,2,4,2,20,27,32,16,66,2,0,11,7,62.1,100,80,281,119,107,169,118,114,61,321,352,309,309,78,1,323,127,130
