season,team_id,team,team_name,game_id,game_date,matchup,wl,min,efg_pct,fta_rate,tm_tov_pct,oreb_pct,opp_efg_pct,opp_fta_rate,opp_tov_pct,opp_oreb_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,efg_pct_rank,fta_rate_rank,tm_tov_pct_rank,oreb_pct_rank,opp_efg_pct_rank,opp_fta_rate_rank,opp_tov_pct_rank,opp_oreb_pct_rank,available_flag,season_start,season_end,is_home,home,away
2023-24,1610612742,DAL,Dallas Mavericks,42300405,2024-06-17,DAL @ BOS,L,48.0,0.519,0.167,0.146,0.196,0.5,0.225,0.101,0.365,0,0,0,0,7,91,131,113,142,45,68,126,144,1,2023,2024,False,BOS,DAL
2023-24,1610612738,BOS,Boston Celtics,42300405,2024-06-17,BOS vs. DAL,W,48.0,0.5,0.225,0.101,0.365,0.519,0.167,0.146,0.196,0,0,0,0,7,111,97,37,21,73,31,52,21,1,2023,2024,True,BOS,DAL
2023-24,1610612738,BOS,Boston Celtics,42300404,2024-06-14,BOS @ DAL,L,48.0,0.45,0.163,0.146,0.118,0.588,0.242,0.094,0.319,0,0,0,0,7,147,136,110,160,131,85,145,110,1,2023,2024,False,DAL,BOS
2023-24,1610612742,DAL,Dallas Mavericks,42300404,2024-06-14,DAL vs. BOS,W,48.0,0.588,0.242,0.094,0.319,0.45,0.163,0.146,0.118,0,0,0,0,7,33,80,19,53,17,29,53,5,1,2023,2024,True,DAL,BOS
2023-24,1610612738,BOS,Boston Celtics,42300403,2024-06-12,BOS @ DAL,W,48.0,0.567,0.171,0.098,0.136,0.494,0.186,0.097,0.25,0,0,0,0,7,46,130,28,158,44,43,138,54,1,2023,2024,False,DAL,BOS
2023-24,1610612742,DAL,Dallas Mavericks,42300403,2024-06-12,DAL vs. BOS,L,48.0,0.494,0.186,0.097,0.25,0.567,0.171,0.098,0.136,0,0,0,0,7,121,121,25,104,119,35,133,7,1,2023,2024,True,DAL,BOS
2023-24,1610612738,BOS,Boston Celtics,42300402,2024-06-09,BOS vs. DAL,W,48.0,0.512,0.238,0.116,0.234,0.513,0.3,0.161,0.289,0,0,0,0,7,104,84,56,121,62,123,21,90,1,2023,2024,True,BOS,DAL
2023-24,1610612742,DAL,Dallas Mavericks,42300402,2024-06-09,DAL @ BOS,L,48.0,0.513,0.3,0.161,0.289,0.512,0.238,0.116,0.234,0,0,0,0,7,103,41,142,75,61,80,108,44,1,2023,2024,False,BOS,DAL
2023-24,1610612738,BOS,Boston Celtics,42300401,2024-06-06,BOS vs. DAL,W,48.0,0.573,0.232,0.151,0.277,0.458,0.226,0.117,0.245,0,0,0,0,7,42,89,120,87,22,71,104,53,1,2023,2024,True,BOS,DAL
2023-24,1610612742,DAL,Dallas Mavericks,42300401,2024-06-06,DAL @ BOS,L,48.0,0.458,0.226,0.117,0.245,0.573,0.232,0.151,0.277,0,0,0,0,7,143,94,59,112,123,76,42,78,1,2023,2024,False,BOS,DAL
