group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
,101112,Channing Frye,,1610612739,CLE,33.0,8,3,5,0.375,47.2,0.0,0.0,0.0,7.4,7.4,18.5,7.4,29.6,3.7,0.0,3.7,0.0,18.5,296,293,153,308,190,234,237,175,136,99,358,209,310,33,1,126,326,343
,2563,Dahntay Jones,,1610612739,CLE,35.0,1,0,1,0.0,71.4,0.0,0.0,0.0,0.0,0.0,28.6,0.0,85.7,0.0,14.3,28.6,0.0,38.6,404,408,31,408,5,234,237,175,303,1,409,1,7,200,434,425,326,175
,202697,Iman Shumpert,,1610612739,CLE,26.0,14,9,5,0.643,49.1,0.0,2.7,0.0,2.7,16.4,23.3,13.7,38.4,1.4,0.0,5.5,1.4,25.5,242,182,153,84,112,234,145,175,267,301,394,379,166,104,1,219,307,294
,2747,JR Smith,,1610612739,CLE,30.0,24,11,13,0.458,49.1,1.4,0.0,2.8,0.0,15.3,14.9,8.8,39.1,0.5,0.9,9.3,1.9,19.3,163,157,281,248,111,203,237,79,303,270,278,265,150,179,304,366,287,342
,2592,James Jones,,1610612739,CLE,35.0,3,1,2,0.333,59.5,0.0,0.0,0.0,0.0,0.0,25.0,0.0,50.0,0.0,0.0,8.3,0.0,25.0,357,362,75,330,14,234,237,175,303,1,399,1,49,200,1,335,326,301
,203099,Jared Cunningham,,1610612739,CLE,25.0,1,1,0,1.0,22.7,0.0,0.0,0.0,0.0,133.3,66.7,0.0,66.7,0.0,0.0,0.0,0.0,0.0,404,362,1,1,416,234,237,175,303,436,433,1,13,200,1,1,326,400
,203895,Jordan McRae,,1610612739,CLE,25.0,2,0,2,0.0,62.3,0.0,0.0,0.0,15.4,0.0,46.2,0.0,46.2,0.0,15.4,7.7,7.7,73.1,374,408,75,408,9,234,237,175,32,1,428,1,72,200,435,322,75,14
,201567,Kevin Love,,1610612739,CLE,27.0,29,17,12,0.586,48.0,0.0,3.4,0.0,2.6,9.5,9.9,10.3,28.4,1.3,1.7,3.4,5.2,41.9,117,88,264,114,148,234,108,175,269,144,120,310,332,111,360,112,150,153
,202681,Kyrie Irving,,1610612739,CLE,24.0,16,9,7,0.563,48.0,9.3,6.4,4.3,10.0,12.9,17.9,12.9,34.3,0.7,3.6,2.9,12.9,53.7,222,182,188,136,150,13,36,38,93,212,347,364,228,155,416,97,20,66
,2544,LeBron James,,1610612739,CLE,31.0,30,18,12,0.6,48.3,10.0,6.9,6.9,25.3,15.7,14.9,10.3,36.8,1.1,3.4,4.6,13.8,81.3,107,80,264,103,135,10,35,13,12,283,279,310,185,120,412,179,13,8
,203521,Matthew Dellavedova,,1610612739,CLE,25.0,27,18,9,0.667,43.7,0.0,0.0,0.0,0.0,14.6,10.2,5.8,30.7,0.0,0.0,8.0,0.7,17.2,131,80,223,61,325,234,237,175,303,248,135,163,299,200,1,331,323,353
,2590,Mo Williams,,1610612739,CLE,33.0,12,7,5,0.583,45.6,3.8,2.5,0.0,5.1,15.2,10.1,10.1,38.0,0.0,0.0,2.5,8.9,28.4,257,215,153,116,265,86,153,175,203,266,130,306,172,200,1,84,55,275
,2210,Richard Jefferson,,1610612739,CLE,36.0,10,6,4,0.6,44.3,0.0,0.0,2.8,2.8,19.7,16.9,2.8,31.0,0.0,0.0,2.8,2.8,8.6,277,235,127,103,307,234,237,78,264,360,330,112,296,200,1,94,257,392
,201619,Sasha Kaun,,1610612739,CLE,31.0,1,0,1,0.0,74.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,404,408,31,408,4,234,237,175,303,1,1,1,5,200,1,1,326,400
,202389,Timofey Mozgov,,1610612739,CLE,29.0,4,1,3,0.25,57.9,0.0,9.1,0.0,27.3,9.1,22.7,13.6,54.5,4.5,0.0,9.1,4.5,67.3,339,362,109,380,20,234,20,175,11,133,389,375,37,22,1,358,182,21
,202684,Tristan Thompson,,1610612739,CLE,25.0,31,18,13,0.581,49.0,1.0,2.0,1.0,10.0,13.4,15.9,8.0,32.8,1.0,0.0,5.5,3.5,30.9,100,80,281,119,115,219,176,154,95,225,306,232,270,133,1,217,226,247
