close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_lt_06,fga_lt_06,lt_06_pct,ns_lt_06_pct,plusminus
1628964,Mo Bamba,1610612753,ORL,C,24.0,71,69,0.395,232,402,0.577,0.638,-0.061
1628976,Wendell Carter Jr.,1610612753,ORL,C-F,23.0,62,61,0.36,174,328,0.53,0.643,-0.113
1630532,Franz Wagner,1610612753,ORL,F,20.0,77,74,0.337,168,308,0.545,0.63,-0.085
1629643,Chuma Okeke,1610612753,ORL,F,23.0,70,69,0.403,172,272,0.632,0.629,0.003
1630175,Cole Anthony,1610612753,ORL,G,22.0,64,64,0.323,152,241,0.631,0.627,0.004
203914,Gary Harris,1610612753,ORL,G,27.0,61,56,0.31,110,171,0.643,0.622,0.022
1630181,R.J. Hampton,1610612753,ORL,G,21.0,64,59,0.338,124,171,0.725,0.607,0.118
1630591,Jalen Suggs,1610612753,ORL,G,21.0,48,46,0.352,100,170,0.588,0.637,-0.049
1629021,Moritz Wagner,1610612753,ORL,F-C,25.0,60,55,0.313,105,162,0.648,0.62,0.029
203082,Terrence Ross,1610612753,ORL,G-F,31.0,63,57,0.343,97,145,0.669,0.632,0.037
201577,Robin Lopez,1610612753,ORL,C,34.0,36,36,0.393,82,139,0.59,0.63,-0.04
1629678,Admiral Schofield,1610612753,ORL,F,25.0,35,28,0.386,37,64,0.578,0.633,-0.055
1629649,Ignas Brazdeikis,1610612753,ORL,F,23.0,37,25,0.308,27,52,0.519,0.624,-0.105
1628365,Markelle Fultz,1610612753,ORL,G,24.0,18,17,0.388,32,50,0.64,0.61,0.03
1630273,Freddie Gillespie,1610612753,ORL,C,25.0,9,9,0.45,20,36,0.556,0.622,-0.067
1629962,Devin Cannady,1610612753,ORL,G,26.0,5,5,0.375,16,24,0.667,0.605,0.062
1629755,Hassani Gravett,1610612753,ORL,G,25.0,8,8,0.324,15,23,0.652,0.564,0.088
1629168,BJ Johnson,1610612753,ORL,F,26.0,3,3,0.481,6,13,0.462,0.586,-0.124
1630288,Jeff Dowtin Jr.,1610612753,ORL,G,25.0,6,4,0.325,7,13,0.538,0.576,-0.037
1630758,Aleem Ford,1610612753,ORL,F,24.0,5,4,0.379,8,11,0.727,0.556,0.171
1629626,Bol Bol,1610612753,ORL,C-F,22.0,11,6,0.243,7,9,0.778,0.679,0.099
