close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
101162,Marcin Gortat,1610612764,WAS,C,34.0,82,82,0.798,449,887,0.506,0.523,-0.017
203078,Bradley Beal,1610612764,WAS,G,25.0,82,82,0.592,317,594,0.534,0.502,0.032
202693,Markieff Morris,1610612764,WAS,F,28.0,73,72,0.686,278,550,0.505,0.517,-0.012
203490,Otto Porter Jr.,1610612764,WAS,F,25.0,76,76,0.679,271,517,0.524,0.505,0.019
1626162,Kelly Oubre Jr.,1610612764,WAS,F,22.0,81,80,0.63,255,459,0.556,0.502,0.054
101133,Ian Mahinmi,1610612764,WAS,C,31.0,77,74,0.77,224,441,0.508,0.521,-0.013
203107,Tomas Satoransky,1610612764,WAS,G-F,26.0,70,67,0.648,186,373,0.499,0.496,0.002
202322,John Wall,1610612764,WAS,G,27.0,41,41,0.692,169,350,0.483,0.503,-0.02
203118,Mike Scott,1610612764,WAS,F,29.0,76,74,0.685,167,335,0.499,0.506,-0.008
201975,Jodie Meeks,1610612764,WAS,G,30.0,74,68,0.646,118,226,0.522,0.495,0.027
204025,Tim Frazier,1610612764,WAS,G,27.0,56,53,0.584,103,185,0.557,0.499,0.058
201160,Jason Smith,1610612764,WAS,F-C,32.0,33,29,0.609,42,84,0.5,0.51,-0.01
201196,Ramon Sessions,1610612764,WAS,G,32.0,23,20,0.613,39,68,0.574,0.494,0.08
1626191,Chris McCullough,1610612764,WAS,F,23.0,17,15,0.771,14,27,0.519,0.485,0.034
1628421,Devin Robinson,1610612764,WAS,F,23.0,1,1,0.5,0,2,0.0,0.463,-0.463
