close_def_person_id,player,team_id,team,pos,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
101162,Marcin Gortat,1610612764,WAS,C,34.0,82,82,1.0,532,1112,0.478,0.481,-0.003
203078,Bradley Beal,1610612764,WAS,G,25.0,82,82,1.0,468,1004,0.466,0.449,0.017
202693,Markieff Morris,1610612764,WAS,F,28.0,73,73,1.0,369,802,0.46,0.468,-0.008
203490,Otto Porter Jr.,1610612764,WAS,F,25.0,76,76,1.0,358,761,0.47,0.458,0.013
1626162,Kelly Oubre Jr.,1610612764,WAS,F,22.0,81,81,1.0,356,729,0.488,0.451,0.038
203107,Tomas Satoransky,1610612764,WAS,G-F,26.0,70,70,1.0,245,576,0.425,0.445,-0.019
101133,Ian Mahinmi,1610612764,WAS,C,31.0,77,77,1.0,274,573,0.478,0.474,0.004
202322,John Wall,1610612764,WAS,G,27.0,41,41,1.0,219,506,0.433,0.452,-0.019
203118,Mike Scott,1610612764,WAS,F,29.0,76,76,1.0,213,489,0.436,0.458,-0.022
201975,Jodie Meeks,1610612764,WAS,G,30.0,74,74,1.0,166,350,0.474,0.442,0.032
204025,Tim Frazier,1610612764,WAS,G,27.0,56,56,1.0,155,317,0.489,0.443,0.046
201160,Jason Smith,1610612764,WAS,F-C,32.0,33,33,1.0,60,138,0.435,0.453,-0.019
201196,Ramon Sessions,1610612764,WAS,G,32.0,23,23,1.0,48,111,0.432,0.447,-0.014
1626191,Chris McCullough,1610612764,WAS,F,23.0,17,17,1.0,17,35,0.486,0.435,0.05
1628421,Devin Robinson,1610612764,WAS,F,23.0,1,1,1.0,1,4,0.25,0.408,-0.158
