group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
,2760,Anderson Varejao,,1610612744,GSW,33.0,1,1,0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,404,362,1,1,180,234,237,175,303,1,1,1,200,200,1,1,326,400
,2738,Andre Iguodala,,1610612744,GSW,32.0,22,20,2,0.909,4.0,0.4,0.2,0.3,0.5,0.9,1.0,0.6,3.5,0.0,0.0,0.4,0.3,3.1,182,45,75,31,45,43,136,38,139,265,289,298,28,161,1,269,142,96
,101106,Andrew Bogut,,1610612744,GSW,31.0,16,14,2,0.875,2.5,0.1,0.2,0.1,0.4,0.7,0.0,0.4,1.1,0.1,0.0,0.5,0.4,2.5,222,119,75,34,234,173,132,151,166,205,1,173,335,67,1,339,113,142
,201575,Brandon Rush,,1610612744,GSW,30.0,6,3,3,0.5,1.9,0.0,0.0,0.0,0.0,1.0,0.8,0.7,1.7,0.2,0.0,0.0,0.0,0.8,312,293,109,188,301,234,237,175,303,280,235,306,264,45,1,1,326,343
,203110,Draymond Green,,1610612744,GSW,26.0,33,30,3,0.909,4.2,0.4,0.4,0.2,1.2,1.1,0.9,0.7,3.1,0.2,0.1,0.6,0.8,5.9,81,2,109,31,28,30,40,89,20,332,277,324,54,26,367,406,34,10
,203105,Festus Ezeli,,1610612744,GSW,26.0,6,6,0,1.0,3.1,0.0,0.3,0.0,0.7,0.8,0.7,0.0,3.0,0.0,0.2,0.5,0.0,1.7,312,235,1,1,161,234,57,175,80,250,172,1,62,200,389,339,326,233
,203084,Harrison Barnes,,1610612744,GSW,24.0,24,20,4,0.833,3.2,0.0,0.1,0.1,0.2,0.9,0.9,0.7,2.4,0.0,0.0,0.4,0.1,1.6,163,45,127,38,148,234,206,135,253,262,257,306,153,200,1,301,268,253
,203546,Ian Clark,,1610612744,GSW,25.0,4,4,0,1.0,2.9,0.0,0.0,0.0,0.5,0.5,1.0,0.8,2.5,0.0,0.0,0.3,0.0,0.3,339,270,1,1,186,234,237,175,117,129,289,348,140,200,1,162,326,390
,1626172,Kevon Looney,,1610612744,GSW,20.0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404,362,1,1,434,234,237,175,303,1,1,1,401,200,1,1,326,400
,202691,Klay Thompson,,1610612744,GSW,26.0,32,28,4,0.875,3.8,0.1,0.3,0.3,0.5,0.9,1.0,0.8,2.8,0.1,0.1,0.2,0.4,3.4,94,4,127,34,70,173,68,44,117,270,285,348,95,67,340,150,105,79
,2571,Leandro Barbosa,,1610612744,GSW,33.0,6,5,1,0.833,1.3,0.0,0.0,0.0,0.0,0.7,0.0,0.7,1.0,0.0,0.2,0.0,0.0,0.7,312,252,31,38,354,234,237,175,303,189,1,306,343,200,389,1,326,354
,201578,Marreese Speights,,1610612744,GSW,28.0,3,3,0,1.0,1.8,0.7,0.0,0.0,0.7,0.0,1.3,0.0,1.3,0.0,0.0,0.0,0.3,2.1,357,293,1,1,313,8,237,175,80,1,382,1,306,200,1,1,128,182
,2733,Shaun Livingston,,1610612744,GSW,30.0,24,21,3,0.875,2.9,0.2,0.4,0.1,0.3,1.1,0.3,0.6,1.9,0.1,0.0,0.4,0.3,1.9,163,33,109,34,191,142,44,135,175,316,80,274,243,100,1,276,176,212
,201939,Stephen Curry,,1610612744,GSW,28.0,31,27,4,0.871,3.9,0.6,0.3,0.7,1.2,1.1,0.9,0.7,2.9,0.0,0.1,0.2,1.1,6.2,100,8,127,37,52,10,65,4,24,309,255,331,81,200,373,158,9,7
