season_id,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx
42019,1610612747,LAL,Los Angeles Lakers,Cut,Offensive,0.933,21,0.077,1.472,0.748,0.159,0.034,0.131,0.028,0.75,0.748,8.4,12.3,5.2,7.0,1.8
42019,1610612748,MIA,Miami Heat,Cut,Offensive,0.533,21,0.083,1.261,0.622,0.158,0.049,0.158,0.011,0.65,0.622,8.8,11.0,4.4,7.0,2.7
42019,1610612743,DEN,Denver Nuggets,Cut,Offensive,0.6,19,0.075,1.267,0.661,0.147,0.067,0.14,0.02,0.65,0.661,7.9,10.0,4.2,6.0,2.2
42019,1610612738,BOS,Boston Celtics,Cut,Offensive,0.467,17,0.068,1.24,0.622,0.096,0.032,0.096,0.016,0.62,0.622,7.4,9.1,4.1,7.0,2.5
42019,1610612746,LAC,LA Clippers,Cut,Offensive,0.4,13,0.062,1.239,0.635,0.25,0.068,0.25,0.034,0.66,0.635,6.8,8.4,3.1,5.0,1.8
42019,1610612749,MIL,Milwaukee Bucks,Cut,Offensive,0.733,10,0.061,1.309,0.691,0.147,0.074,0.147,0.029,0.66,0.691,6.8,8.9,3.8,6.0,1.7
42019,1610612761,TOR,Toronto Raptors,Cut,Offensive,0.133,11,0.054,1.062,0.582,0.108,0.092,0.108,0.046,0.54,0.582,5.9,6.3,2.9,5.0,2.1
42019,1610612757,POR,Portland Trail Blazers,Cut,Offensive,0.267,6,0.077,1.151,0.605,0.208,0.075,0.208,0.0,0.6,0.605,8.8,10.2,3.8,6.0,2.5
42019,1610612762,UTA,Utah Jazz,Cut,Offensive,0.867,7,0.061,1.364,0.667,0.227,0.045,0.227,0.091,0.68,0.667,6.3,8.6,3.4,5.0,1.7
42019,1610612760,OKC,Oklahoma City Thunder,Cut,Offensive,0.2,7,0.061,1.104,0.575,0.146,0.083,0.125,0.063,0.56,0.575,6.9,7.6,3.3,6.0,2.4
42019,1610612745,HOU,Houston Rockets,Cut,Offensive,0.0,12,0.039,0.88,0.452,0.1,0.08,0.08,0.02,0.46,0.452,4.2,3.7,1.6,4.0,1.9
42019,1610612754,IND,Indiana Pacers,Cut,Offensive,0.667,4,0.072,1.3,0.667,0.067,0.0,0.1,0.0,0.67,0.667,7.5,9.8,4.5,7.0,2.3
42019,1610612742,DAL,Dallas Mavericks,Cut,Offensive,0.8,6,0.043,1.31,0.652,0.172,0.069,0.172,0.034,0.66,0.652,4.8,6.3,2.5,4.0,1.3
42019,1610612751,BKN,Brooklyn Nets,Cut,Offensive,0.333,4,0.058,1.222,0.667,0.222,0.111,0.222,0.0,0.67,0.667,6.8,8.3,3.0,4.0,1.5
42019,1610612753,ORL,Orlando Magic,Cut,Offensive,0.067,5,0.052,0.966,0.391,0.241,0.034,0.241,0.069,0.48,0.391,5.8,5.6,1.8,5.0,2.8
42019,1610612755,PHI,Philadelphia 76ers,Cut,Offensive,1.0,4,0.029,1.692,0.917,0.077,0.077,0.077,0.077,0.85,0.917,3.3,5.5,2.8,3.0,0.3
