close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
203083,Andre Drummond,1610612765,DET,C,24.0,78,78,0.804,6.59,12.67,0.52,0.527,-0.007
201933,Blake Griffin,1610612765,DET,F,29.0,58,58,0.636,4.71,9.6,0.49,0.518,-0.028
202397,Ish Smith,1610612765,DET,G,29.0,82,81,0.662,3.18,6.4,0.497,0.499,-0.002
201229,Anthony Tolliver,1610612765,DET,F,33.0,79,77,0.668,2.86,6.23,0.459,0.512,-0.053
202720,Jon Leuer,1610612765,DET,F-C,29.0,8,8,0.81,3.38,5.88,0.574,0.511,0.064
1626169,Stanley Johnson,1610612765,DET,F,22.0,69,69,0.645,2.81,5.71,0.492,0.515,-0.023
203493,Reggie Bullock Jr.,1610612765,DET,G-F,27.0,61,60,0.62,3.02,5.64,0.535,0.504,0.031
202704,Reggie Jackson,1610612765,DET,G,28.0,45,45,0.603,3.02,5.53,0.546,0.502,0.045
203961,Eric Moreland,1610612765,DET,F-C,26.0,65,63,0.804,2.54,4.91,0.517,0.529,-0.012
203516,James Ennis III,1610612765,DET,F,27.0,72,71,0.645,2.38,4.58,0.518,0.512,0.007
2749,Jameer Nelson,1610612765,DET,G,36.0,50,50,0.619,2.18,4.36,0.5,0.486,0.014
203186,Willie Reed,1610612765,DET,C,28.0,39,39,0.829,2.15,4.36,0.494,0.52,-0.026
1628379,Luke Kennard,1610612765,DET,G,22.0,72,67,0.633,2.33,4.31,0.542,0.497,0.045
202779,Dwight Buycks,1610612765,DET,G,29.0,26,24,0.647,1.5,3.38,0.443,0.496,-0.053
1627740,Henry Ellenson,1610612765,DET,F,21.0,34,29,0.659,1.91,3.18,0.602,0.526,0.075
204038,Langston Galloway,1610612765,DET,G,26.0,53,49,0.585,1.42,3.0,0.472,0.497,-0.025
1627770,Kay Felder,1610612765,DET,G,23.0,13,11,0.5,0.85,1.77,0.478,0.503,-0.025
203687,Reggie Hearn,1610612765,DET,G,26.0,2,1,0.5,0.0,0.5,0.0,0.468,-0.468
