close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_lt_10,fga_lt_10,lt_10_pct,ns_lt_10_pct,plusminus
201577,Robin Lopez,1610612741,CHI,C,30.0,64,64,0.483,254,467,0.544,0.575,-0.031
1628374,Lauri Markkanen,1610612741,CHI,F,21.0,68,67,0.514,220,395,0.557,0.569,-0.012
203200,Justin Holiday,1610612741,CHI,G-F,29.0,72,71,0.405,197,335,0.588,0.566,0.022
1626171,Bobby Portis,1610612741,CHI,F,23.0,73,72,0.489,173,288,0.601,0.571,0.029
1628021,David Nwaba,1610612741,CHI,F,25.0,70,68,0.41,170,270,0.63,0.56,0.07
1627756,Denzel Valentine,1610612741,CHI,F,24.0,77,75,0.372,163,260,0.627,0.57,0.057
1627739,Kris Dunn,1610612741,CHI,G,24.0,52,52,0.432,159,252,0.631,0.554,0.076
1626170,Jerian Grant,1610612741,CHI,G,25.0,73,69,0.409,142,242,0.587,0.555,0.032
1626245,Cristiano Felicio,1610612741,CHI,C-F,25.0,54,51,0.457,131,210,0.624,0.583,0.041
1627835,Paul Zipser,1610612741,CHI,F,24.0,51,48,0.521,113,188,0.601,0.572,0.029
203943,Noah Vonleh,1610612741,CHI,F,22.0,53,45,0.474,103,181,0.569,0.56,0.009
1626166,Cameron Payne,1610612741,CHI,G,23.0,25,24,0.371,44,76,0.579,0.535,0.044
203897,Zach LaVine,1610612741,CHI,G,23.0,24,23,0.475,43,76,0.566,0.573,-0.007
203930,Sean Kilpatrick,1610612741,CHI,G,28.0,43,37,0.413,49,71,0.69,0.55,0.14
201600,Omer Asik,1610612741,CHI,C,31.0,17,14,0.437,32,52,0.615,0.564,0.052
1628469,Antonio Blakeney,1610612741,CHI,G,21.0,16,16,0.391,23,43,0.535,0.553,-0.018
1627853,Ryan Arcidiacono,1610612741,CHI,G,24.0,23,17,0.465,20,40,0.5,0.54,-0.04
202347,Quincy Pondexter,1610612741,CHI,G,30.0,21,10,0.339,11,19,0.579,0.569,0.01
204067,Jarell Eddie,1610612741,CHI,G-F,26.0,1,1,0.667,1,2,0.5,0.548,-0.048
