player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,travel,double_dribble,discontinued_dribble,off_three_sec,inbound,backcourt,off_goaltending,palming,off_foul,def_three_sec,charge,def_goaltending,lane,jump_ball,kicked_ball,gp_rank,w_rank,l_rank,w_pct_rank,travel_rank,double_dribble_rank,discontinued_dribble_rank,off_three_sec_rank,inbound_rank,backcourt_rank,off_goaltending_rank,palming_rank,off_foul_rank,def_three_sec_rank,charge_rank,def_goaltending_rank,lane_rank,jump_ball_rank,kicked_ball_rank,team
1629634,Brandon Clarke,Brandon,1610612763,MEM,25.0,64,44,20,0.688,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,12.0,1.0,2.0,1.0,0.0,0.0,4.0,176,51,259,70,133,68,38,48,19,159,24,56,114,93,155,112,57,17,54,MEM
1629610,DaQuan Jeffries,DaQuan,1610612763,MEM,24.0,3,3,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547,500,1,1,397,68,38,88,19,159,94,56,464,207,328,202,57,17,341,MEM
1629751,Dakota Mathias,Dakota,1610612763,MEM,26.0,6,5,1,0.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521,481,23,29,397,68,38,88,19,159,94,56,464,207,328,202,57,17,341,MEM
1629001,De'Anthony Melton,De'Anthony,1610612763,MEM,24.0,73,49,24,0.671,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,2.0,0.0,0.0,0.0,68,18,329,81,20,68,7,88,19,159,94,9,204,207,227,64,57,17,341,MEM
1630217,Desmond Bane,Desmond,1610612763,MEM,24.0,76,53,23,0.697,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,2.0,6.0,0.0,0.0,0.0,3.0,35,5,308,67,7,68,38,88,19,44,94,56,63,45,44,202,57,17,88,MEM
1628415,Dillon Brooks,Dillon,1610612763,MEM,26.0,32,22,10,0.688,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,4.0,0.0,0.0,0.0,2.0,391,271,162,70,133,11,38,88,19,159,24,56,181,93,74,202,57,17,131,MEM
1629630,Ja Morant,Ja,1610612763,MEM,22.0,57,36,21,0.632,9.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,3.0,4.0,0.0,0.0,2.0,229,131,266,143,25,11,38,88,19,159,11,9,312,207,103,29,57,17,131,MEM
1628991,Jaren Jackson Jr.,Jaren,1610612763,MEM,22.0,78,53,25,0.679,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,52.0,2.0,11.0,6.0,1.0,1.0,5.0,20,5,347,74,76,68,38,15,19,159,94,56,3,45,8,14,9,2,34,MEM
1629633,Jarrett Culver,Jarrett,1610612763,MEM,23.0,37,28,9,0.757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,367,214,151,49,397,68,38,88,19,159,94,56,281,207,227,112,57,17,222,MEM
1629723,John Konchar,John,1610612763,MEM,26.0,72,48,24,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,78,22,329,83,397,68,38,88,19,159,94,56,387,93,227,202,57,17,222,MEM
