group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
,1641710,Anthony Black,,1610612753,ORL,21.0,18,11,7,0.611,64.20666666666666,0.0,1.5,1.5,6.0,13.5,9.0,10.5,34.4,1.5,0.0,6.0,4.5,31.8,178,135,262,118,142,248,219,150,238,198,135,328,351,115,1,323,180,300
,1631216,Caleb Houstan,,1610612753,ORL,22.0,6,2,4,0.333,8.74,0.0,0.0,0.0,0.0,27.5,22.0,16.5,43.9,0.0,0.0,5.5,0.0,64.3,322,335,181,372,356,248,242,189,331,433,402,431,213,208,1,294,339,53
,202709,Cory Joseph,,1610612753,ORL,33.0,6,2,4,0.333,14.465,0.0,0.0,0.0,0.0,0.0,26.5,6.6,33.2,0.0,0.0,0.0,0.0,8.0,322,335,181,372,314,248,242,189,331,1,436,194,371,208,1,1,339,440
,1630217,Desmond Bane,,1610612753,ORL,26.0,34,19,15,0.559,118.12,2.8,3.3,2.8,8.9,17.5,14.2,8.1,43.9,0.8,1.6,1.2,4.5,47.4,21,21,433,168,28,166,137,99,155,308,262,248,215,166,398,119,183,153
,1630532,Franz Wagner,,1610612753,ORL,23.0,24,12,12,0.5,76.96333333333334,2.5,1.2,2.5,11.2,11.8,18.1,10.0,42.4,0.0,1.9,6.2,6.9,47.6,114,113,372,212,110,177,228,110,112,159,347,312,239,208,417,331,108,152
,203914,Gary Harris,,1610612753,ORL,30.0,7,5,2,0.714,15.53,0.0,0.0,0.0,0.0,12.4,12.4,18.5,61.8,3.1,0.0,3.1,0.0,26.0,309,243,105,58,303,248,242,189,331,180,222,452,59,38,1,169,339,368
,1629048,Goga Bitadze,,1610612753,ORL,25.0,17,10,7,0.588,34.835,9.6,9.6,2.8,19.3,16.5,9.6,12.4,24.8,1.4,0.0,2.8,5.5,55.3,190,154,262,134,223,31,22,102,34,281,153,370,431,122,1,158,145,101
,1630591,Jalen Suggs,,1610612753,ORL,24.0,14,8,6,0.571,39.748333333333335,7.2,0.0,3.6,4.8,12.1,7.2,12.1,33.8,1.2,0.0,8.5,13.3,46.1,222,187,240,151,215,47,242,71,261,172,114,367,361,129,1,410,19,168
,1641724,Jett Howard,,1610612753,ORL,21.0,6,2,4,0.333,2.0316666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.3,0.0,0.0,23.6,23.6,23.6,322,335,181,372,446,248,242,189,331,1,1,1,160,208,1,489,4,382
,1628371,Jonathan Isaac,,1610612753,ORL,27.0,18,9,9,0.5,28.696666666666665,0.0,6.7,0.0,6.7,0.0,20.1,3.3,20.1,1.7,0.0,5.0,1.7,55.7,178,172,308,212,247,248,49,189,216,1,380,131,446,98,1,267,313,99
,1629021,Moritz Wagner,,1610612753,ORL,28.0,2,1,1,0.5,0.7616666666666667,126.0,0.0,126.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.1,410,375,35,212,467,1,242,1,1,1,1,1,456,208,1,1,339,3
,1631094,Paolo Banchero,,1610612753,ORL,22.0,21,9,12,0.429,82.77166666666666,10.4,10.4,3.5,12.8,12.8,15.7,7.0,38.3,0.6,1.2,2.3,9.9,58.6,148,172,372,324,95,22,21,82,90,190,291,208,288,189,367,146,51,75
,1630243,Trevelin Queen,,1610612753,ORL,28.0,4,3,1,0.75,16.383333333333333,0.0,5.9,0.0,5.9,0.0,14.6,0.0,23.4,2.9,0.0,5.9,2.9,34.9,359,304,35,45,299,248,63,189,242,1,271,1,435,46,1,313,257,265
,1641783,Tristan da Silva,,1610612753,ORL,24.0,10,5,5,0.5,26.88833333333333,0.0,0.0,0.0,0.0,17.9,26.8,3.6,46.4,1.8,1.8,1.8,1.8,20.0,269,243,214,212,256,248,242,189,331,313,437,134,173,91,411,131,309,401
,1628976,Wendell Carter Jr.,,1610612753,ORL,26.0,26,12,14,0.462,64.26166666666667,3.0,5.2,1.5,4.5,10.5,16.4,4.5,43.3,0.7,0.0,8.2,6.0,33.4,91,113,410,294,141,160,72,151,266,131,310,151,225,175,1,405,134,281
