close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_lt_06,fga_lt_06,lt_06_pct,ns_lt_06_pct,plusminus
1628404,Josh Hart,1610612752,NYK,G,30.0,18,18,0.414,3.5,5.78,0.606,0.656,-0.05
1626157,Karl-Anthony Towns,1610612752,NYK,C-F,29.0,18,18,0.293,3.17,4.89,0.648,0.673,-0.026
1628973,Jalen Brunson,1610612752,NYK,G,28.0,18,18,0.307,3.39,4.83,0.701,0.653,0.048
1628969,Mikal Bridges,1610612752,NYK,G-F,28.0,18,18,0.348,2.5,4.39,0.57,0.65,-0.08
1628384,OG Anunoby,1610612752,NYK,F-G,27.0,18,17,0.289,2.0,4.0,0.5,0.639,-0.139
1629011,Mitchell Robinson,1610612752,NYK,C-F,27.0,18,16,0.352,1.44,2.78,0.52,0.662,-0.142
1630540,Miles McBride,1610612752,NYK,G,24.0,18,16,0.33,1.22,2.0,0.611,0.644,-0.033
1626153,Delon Wright,1610612752,NYK,G,33.0,5,4,0.538,0.6,1.4,0.429,0.702,-0.274
1626166,Cameron Payne,1610612752,NYK,G,30.0,12,8,0.444,0.83,1.33,0.625,0.655,-0.03
1630173,Precious Achiuwa,1610612752,NYK,F,25.0,7,5,0.45,0.86,1.29,0.667,0.681,-0.014
1630574,Ariel Hukporti,1610612752,NYK,C,23.0,2,1,0.5,0.5,0.5,1.0,0.645,0.355
1629013,Landry Shamet,1610612752,NYK,G,28.0,10,2,0.182,0.1,0.4,0.25,0.568,-0.318
