SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
42022,1610612748,MIA,Miami Heat,PRRollMan,Offensive,0.8,23,0.069,1.137,0.52,0.077,0.054,0.077,0.024,0.518,0.57,168,191,78,150,72
42022,1610612738,BOS,Boston Celtics,PRRollMan,Offensive,1.0,20,0.05,1.217,0.53,0.075,0.028,0.075,0.038,0.528,0.6,106,129,52,99,47
42022,1610612743,DEN,Denver Nuggets,PRRollMan,Offensive,0.867,20,0.049,1.162,0.52,0.086,0.048,0.086,0.01,0.533,0.59,105,122,48,92,44
42022,1610612747,LAL,Los Angeles Lakers,PRRollMan,Offensive,0.4,16,0.067,1.017,0.46,0.127,0.059,0.136,0.051,0.466,0.5,118,120,46,101,55
42022,1610612756,PHX,Phoenix Suns,PRRollMan,Offensive,0.467,11,0.076,1.033,0.54,0.089,0.078,0.089,0.033,0.511,0.54,90,93,42,78,36
42022,1610612755,PHI,Philadelphia 76ers,PRRollMan,Offensive,0.667,11,0.059,1.075,0.56,0.104,0.149,0.09,0.0,0.522,0.6,67,72,28,50,22
42022,1610612744,GSW,Golden State Warriors,PRRollMan,Offensive,0.6,13,0.036,1.073,0.59,0.055,0.164,0.055,0.018,0.509,0.62,55,59,26,44,18
42022,1610612737,ATL,Atlanta Hawks,PRRollMan,Offensive,0.533,6,0.071,1.041,0.46,0.041,0.02,0.041,0.0,0.449,0.53,49,51,21,46,25
42022,1610612749,MIL,Milwaukee Bucks,PRRollMan,Offensive,0.733,5,0.071,1.122,0.54,0.049,0.122,0.049,0.024,0.488,0.61,41,46,19,35,16
42022,1610612758,SAC,Sacramento Kings,PRRollMan,Offensive,0.933,7,0.042,1.167,0.59,0.028,0.083,0.028,0.0,0.528,0.66,36,42,19,32,13
42022,1610612752,NYK,New York Knicks,PRRollMan,Offensive,0.286,11,0.032,1.0,0.44,0.132,0.026,0.132,0.0,0.5,0.48,38,38,14,32,18
42022,1610612763,MEM,Memphis Grizzlies,PRRollMan,Offensive,0.286,6,0.049,1.0,0.41,0.088,0.059,0.088,0.0,0.441,0.5,34,34,12,29,17
42022,1610612750,MIN,Minnesota Timberwolves,PRRollMan,Offensive,0.2,5,0.043,0.913,0.58,0.261,0.217,0.217,0.0,0.522,0.58,23,21,7,12,5
42022,1610612739,CLE,Cleveland Cavaliers,PRRollMan,Offensive,0.0,5,0.072,0.486,0.24,0.054,0.162,0.054,0.0,0.243,0.26,37,18,7,29,22
42022,1610612751,BKN,Brooklyn Nets,PRRollMan,Offensive,0.133,4,0.041,0.813,0.38,0.063,0.125,0.063,0.0,0.375,0.42,16,13,5,13,8
42022,1610612746,LAC,LA Clippers,PRRollMan,Offensive,0.067,5,0.025,0.786,0.45,0.143,0.143,0.143,0.071,0.357,0.5,14,11,5,11,6
