close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_lt_10,fga_lt_10,lt_10_pct,ns_lt_10_pct,plusminus
202355,Hassan Whiteside,1610612748,MIA,C,27.0,73,73,0.699,367,738,0.497,0.55,-0.053
2736,Luol Deng,1610612748,MIA,F,31.0,74,73,0.451,215,372,0.578,0.548,0.03
1626159,Justise Winslow,1610612748,MIA,F,20.0,78,74,0.388,153,301,0.508,0.54,-0.032
2547,Chris Bosh,1610612748,MIA,F,32.0,53,53,0.458,156,296,0.527,0.547,-0.02
201609,Goran Dragic,1610612748,MIA,G,30.0,72,68,0.35,137,252,0.544,0.537,0.007
2207,Joe Johnson,1610612748,MIA,F-G,35.0,81,77,0.321,161,246,0.654,0.55,0.105
2405,Amar'e Stoudemire,1610612748,MIA,F-C,33.0,50,50,0.645,101,209,0.483,0.547,-0.064
2548,Dwyane Wade,1610612748,MIA,G,34.0,74,69,0.34,104,186,0.559,0.55,0.009
101123,Gerald Green,1610612748,MIA,F,30.0,69,55,0.31,85,157,0.541,0.54,0.002
1626196,Josh Richardson,1610612748,MIA,G,22.0,47,41,0.378,79,148,0.534,0.532,0.002
201596,Mario Chalmers,1610612748,MIA,G,30.0,61,53,0.319,69,123,0.561,0.524,0.037
204020,Tyler Johnson,1610612748,MIA,G,24.0,36,34,0.397,57,120,0.475,0.525,-0.05
201177,Josh McRoberts,1610612748,MIA,F,29.0,41,36,0.439,57,105,0.543,0.549,-0.006
2617,Udonis Haslem,1610612748,MIA,F,36.0,29,20,0.463,23,37,0.622,0.536,0.086
1627362,Briante Weber,1610612748,MIA,G,23.0,6,5,0.328,13,20,0.65,0.526,0.124
