close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fg3m,fg3a,fg3_pct,ns_fg3_pct,plusminus
202357,Nemanja Bjelica,1610612758,SAC,F,32.0,72,71,0.362,132,360,0.367,0.362,0.005
203084,Harrison Barnes,1610612758,SAC,F,28.0,72,71,0.402,129,331,0.39,0.363,0.027
1627741,Buddy Hield,1610612758,SAC,G,27.0,72,70,0.347,112,307,0.365,0.361,0.004
203992,Bogdan Bogdanović,1610612758,SAC,G,27.0,61,61,0.451,96,297,0.323,0.355,-0.032
1628368,De'Aaron Fox,1610612758,SAC,G,22.0,51,51,0.466,115,289,0.398,0.368,0.03
203145,Kent Bazemore,1610612758,SAC,G-F,30.0,68,66,0.368,94,265,0.355,0.355,0.0
202709,Cory Joseph,1610612758,SAC,G,28.0,72,68,0.364,88,254,0.346,0.363,-0.017
203953,Jabari Parker,1610612758,SAC,F,25.0,37,35,0.353,54,140,0.386,0.356,0.03
1626158,Richaun Holmes,1610612758,SAC,F,26.0,44,41,0.214,36,132,0.273,0.353,-0.08
203458,Alex Len,1610612758,SAC,C,27.0,55,43,0.214,38,126,0.302,0.353,-0.051
1628385,Harry Giles III,1610612758,SAC,F-C,22.0,44,30,0.279,37,89,0.416,0.352,0.064
1627812,Yogi Ferrell,1610612758,SAC,G,27.0,42,29,0.401,22,59,0.373,0.344,0.029
1628963,Marvin Bagley III,1610612758,SAC,F,21.0,13,13,0.314,14,49,0.286,0.364,-0.079
1629713,Justin James,1610612758,SAC,G-F,23.0,20,14,0.367,11,33,0.333,0.336,-0.002
1629610,DaQuan Jeffries,1610612758,SAC,G-F,22.0,10,8,0.382,7,21,0.333,0.364,-0.031
201147,Corey Brewer,1610612758,SAC,G-F,34.0,4,2,0.7,3,7,0.429,0.349,0.079
1628450,Eric Mika,1610612758,SAC,C-F,25.0,1,1,0.375,2,3,0.667,0.346,0.32
1629657,Kyle Guy,1610612758,SAC,G,22.0,2,1,0.25,1,1,1.0,0.333,0.667
