close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
203954,Joel Embiid,1610612755,PHI,C-F,27.0,51,51,0.37,2.57,6.45,0.398,0.37,0.028
201980,Danny Green,1610612755,PHI,G,34.0,69,69,0.478,2.26,6.28,0.36,0.377,-0.017
1627732,Ben Simmons,1610612755,PHI,G-F,24.0,58,57,0.461,1.71,5.43,0.314,0.371,-0.057
202699,Tobias Harris,1610612755,PHI,F,28.0,62,61,0.421,2.06,5.1,0.405,0.374,0.031
203552,Seth Curry,1610612755,PHI,G,30.0,57,57,0.537,1.86,4.96,0.375,0.375,0.0
201588,George Hill,1610612755,PHI,G,35.0,29,29,0.565,1.52,4.62,0.328,0.384,-0.055
1629751,Dakota Mathias,1610612755,PHI,G,25.0,7,6,0.4,1.57,4.0,0.393,0.352,0.041
1629003,Shake Milton,1610612755,PHI,G-F,24.0,63,59,0.46,1.27,3.57,0.356,0.367,-0.012
1629680,Matisse Thybulle,1610612755,PHI,G-F,24.0,64,57,0.424,1.05,3.5,0.299,0.381,-0.082
1629109,Gary Clark,1610612755,PHI,F,26.0,36,34,0.464,1.14,3.39,0.336,0.365,-0.029
1627788,Furkan Korkmaz,1610612755,PHI,G-F,23.0,54,51,0.492,1.0,2.98,0.335,0.368,-0.033
2730,Dwight Howard,1610612755,PHI,C-F,35.0,69,63,0.335,0.97,2.84,0.342,0.365,-0.024
203118,Mike Scott,1610612755,PHI,F,32.0,49,41,0.441,0.94,2.67,0.351,0.363,-0.012
1630178,Tyrese Maxey,1610612755,PHI,G,20.0,58,49,0.472,1.03,2.33,0.444,0.366,0.079
1630198,Isaiah Joe,1610612755,PHI,G,21.0,34,26,0.503,0.79,2.18,0.365,0.342,0.023
201229,Anthony Tolliver,1610612755,PHI,F,36.0,8,7,0.457,0.38,2.0,0.188,0.343,-0.155
1630194,Paul Reed,1610612755,PHI,F,22.0,21,16,0.447,0.43,1.81,0.237,0.346,-0.109
1629730,Rayjon Tucker,1610612755,PHI,G,23.0,10,8,0.708,0.6,1.7,0.353,0.376,-0.023
1630222,Mason Jones,1610612755,PHI,G,22.0,28,22,0.418,0.64,1.64,0.391,0.351,0.04
1629738,Vincent Poirier,1610612755,PHI,C-F,27.0,8,5,0.375,0.13,1.13,0.111,0.319,-0.208
1628390,Terrance Ferguson,1610612755,PHI,G,23.0,6,2,0.2,0.0,0.33,0.0,0.369,-0.369
