close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
201568,Danilo Gallinari,1610612746,LAC,F,30.0,6,6,1.0,49,103,0.476,0.502,-0.026
201976,Patrick Beverley,1610612746,LAC,G,30.0,6,6,1.0,41,90,0.456,0.498,-0.042
1626149,Montrezl Harrell,1610612746,LAC,F-C,25.0,6,6,1.0,46,81,0.568,0.524,0.044
1629013,Landry Shamet,1610612746,LAC,G,22.0,6,6,1.0,39,73,0.534,0.484,0.05
1628983,Shai Gilgeous-Alexander,1610612746,LAC,G,20.0,6,6,1.0,39,66,0.591,0.483,0.108
101150,Lou Williams,1610612746,LAC,G,32.0,6,6,1.0,30,58,0.517,0.489,0.029
203210,JaMychal Green,1610612746,LAC,F,29.0,6,6,1.0,28,47,0.596,0.5,0.095
202066,Garrett Temple,1610612746,LAC,G-F,33.0,6,6,1.0,14,31,0.452,0.485,-0.034
201163,Wilson Chandler,1610612746,LAC,F,32.0,4,4,1.0,14,29,0.483,0.492,-0.009
1627826,Ivica Zubac,1610612746,LAC,C,22.0,4,4,1.0,10,26,0.385,0.487,-0.103
1629010,Jerome Robinson,1610612746,LAC,G,22.0,5,5,1.0,9,16,0.563,0.481,0.082
1627820,Tyrone Wallace,1610612746,LAC,G,25.0,2,2,1.0,3,7,0.429,0.446,-0.017
1628414,Sindarius Thornwell,1610612746,LAC,G,24.0,2,2,1.0,1,2,0.5,0.5,0.0
