close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
1628464,Daniel Theis,1610612738,BOS,F-C,28.0,65,65,0.741,348,704,0.494,0.535,-0.041
202683,Enes Freedom,1610612738,BOS,C,28.0,57,55,0.804,217,459,0.473,0.533,-0.06
202689,Kemba Walker,1610612738,BOS,G,30.0,56,56,0.614,233,445,0.524,0.512,0.012
1627759,Jaylen Brown,1610612738,BOS,G-F,23.0,57,57,0.566,218,423,0.515,0.522,-0.006
1628369,Jayson Tatum,1610612738,BOS,F-G,22.0,66,65,0.621,216,418,0.517,0.518,-0.001
203935,Marcus Smart,1610612738,BOS,G,26.0,60,59,0.549,189,374,0.505,0.524,-0.018
1629684,Grant Williams,1610612738,BOS,F,21.0,68,65,0.649,177,347,0.51,0.517,-0.007
202330,Gordon Hayward,1610612738,BOS,F,30.0,52,52,0.635,146,285,0.512,0.525,-0.012
202954,Brad Wanamaker,1610612738,BOS,G,30.0,69,67,0.603,157,285,0.551,0.518,0.033
1628400,Semi Ojeleye,1610612738,BOS,F,25.0,67,60,0.564,104,202,0.515,0.519,-0.005
1629057,Robert Williams III,1610612738,BOS,C-F,22.0,28,27,0.706,65,137,0.474,0.534,-0.059
1629750,Javonte Green,1610612738,BOS,G-F,26.0,41,35,0.631,47,101,0.465,0.517,-0.052
1629641,Romeo Langford,1610612738,BOS,G-F,20.0,25,21,0.602,29,68,0.426,0.504,-0.078
1629738,Vincent Poirier,1610612738,BOS,C-F,26.0,19,19,0.742,25,66,0.379,0.521,-0.142
1629035,Carsen Edwards,1610612738,BOS,G,22.0,34,28,0.577,35,64,0.547,0.491,0.056
1629682,Tremont Waters,1610612738,BOS,G,22.0,10,10,0.59,11,23,0.478,0.505,-0.026
1629605,Tacko Fall,1610612738,BOS,C,24.0,4,3,0.875,7,14,0.5,0.516,-0.016
