SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
42019,1610612747,LAL,Los Angeles Lakers,Spotup,Offensive,0.438,21,0.241,1.058,0.394,0.042,0.06,0.042,0.013,0.388,0.546,26.2,27.8,9.4,23.9,14.5
42019,1610612748,MIA,Miami Heat,Spotup,Offensive,0.875,21,0.209,1.18,0.432,0.054,0.043,0.047,0.013,0.436,0.597,22.2,26.2,8.8,20.3,11.5
42019,1610612738,BOS,Boston Celtics,Spotup,Offensive,0.125,17,0.282,0.977,0.377,0.062,0.092,0.062,0.015,0.371,0.51,30.6,29.9,9.9,26.4,16.4
42019,1610612743,DEN,Denver Nuggets,Spotup,Offensive,0.188,19,0.222,1.016,0.393,0.043,0.072,0.04,0.013,0.382,0.533,23.4,23.8,8.3,21.1,12.8
42019,1610612745,HOU,Houston Rockets,Spotup,Offensive,0.313,12,0.317,1.039,0.403,0.029,0.068,0.032,0.01,0.386,0.547,34.1,35.4,12.5,31.0,18.5
42019,1610612746,LAC,LA Clippers,Spotup,Offensive,0.625,13,0.202,1.128,0.422,0.045,0.038,0.031,0.014,0.424,0.567,22.2,25.0,8.7,20.6,11.9
42019,1610612749,MIL,Milwaukee Bucks,Spotup,Offensive,0.938,10,0.235,1.202,0.467,0.042,0.049,0.038,0.011,0.46,0.62,26.3,31.6,11.3,24.2,12.9
42019,1610612761,TOR,Toronto Raptors,Spotup,Offensive,0.563,11,0.221,1.12,0.414,0.037,0.034,0.034,0.011,0.416,0.564,24.3,27.2,9.5,22.8,13.4
42019,1610612760,OKC,Oklahoma City Thunder,Spotup,Offensive,0.063,7,0.317,0.952,0.361,0.092,0.092,0.084,0.008,0.378,0.49,35.6,33.9,10.6,29.3,18.7
42019,1610612742,DAL,Dallas Mavericks,Spotup,Offensive,0.75,6,0.244,1.133,0.434,0.055,0.042,0.055,0.018,0.436,0.569,27.5,31.2,11.0,25.3,14.3
42019,1610612762,UTA,Utah Jazz,Spotup,Offensive,0.813,7,0.215,1.16,0.418,0.038,0.026,0.038,0.0,0.423,0.582,22.3,25.9,8.7,20.9,12.1
42019,1610612751,BKN,Brooklyn Nets,Spotup,Offensive,0.0,4,0.372,0.948,0.355,0.064,0.064,0.064,0.006,0.358,0.487,43.3,41.0,13.5,38.0,24.5
42019,1610612753,ORL,Orlando Magic,Spotup,Offensive,0.688,5,0.208,1.129,0.393,0.06,0.034,0.06,0.017,0.405,0.556,23.2,26.2,8.4,21.4,13.0
42019,1610612757,POR,Portland Trail Blazers,Spotup,Offensive,0.375,6,0.176,1.058,0.412,0.017,0.05,0.017,0.008,0.397,0.553,20.2,21.3,7.8,19.0,11.2
42019,1610612754,IND,Indiana Pacers,Spotup,Offensive,0.5,4,0.264,1.118,0.484,0.073,0.118,0.045,0.018,0.455,0.615,27.5,30.8,11.0,22.8,11.8
42019,1610612755,PHI,Philadelphia 76ers,Spotup,Offensive,0.25,4,0.195,1.023,0.354,0.058,0.023,0.023,0.0,0.384,0.5,21.5,22.0,7.0,19.8,12.8
