season_id,player_id,player,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx
22015,201565,Derrick Rose,1610612741,CHI,Chicago Bulls,PRBallHandler,Offensive,0.683,66,0.435,0.842,0.444,0.076,0.123,0.073,0.027,0.414,0.448,8.5,7.2,3.1,7.1,3.9
22015,202710,Jimmy Butler III,1610612741,CHI,Chicago Bulls,PRBallHandler,Offensive,0.81,67,0.317,0.894,0.402,0.17,0.117,0.149,0.023,0.438,0.424,6.5,5.8,1.9,4.8,2.9
22015,201166,Aaron Brooks,1610612741,CHI,Chicago Bulls,PRBallHandler,Offensive,0.617,69,0.561,0.82,0.413,0.043,0.149,0.043,0.009,0.368,0.46,4.7,3.8,1.6,3.8,2.2
22015,202734,E'Twaun Moore,1610612741,CHI,Chicago Bulls,PRBallHandler,Offensive,0.552,59,0.248,0.796,0.424,0.027,0.106,0.018,0.009,0.381,0.439,1.9,1.5,0.7,1.7,1.0
22015,203503,Tony Snell,1610612741,CHI,Chicago Bulls,PRBallHandler,Offensive,0.138,64,0.17,0.58,0.291,0.058,0.159,0.058,0.014,0.275,0.309,1.1,0.6,0.3,0.9,0.6
22015,203926,Doug McDermott,1610612741,CHI,Chicago Bulls,PRBallHandler,Offensive,0.993,81,0.036,1.192,0.571,0.115,0.115,0.115,0.038,0.538,0.643,0.3,0.4,0.1,0.3,0.1
22015,2550,Kirk Hinrich,1610612741,CHI,Chicago Bulls,PRBallHandler,Offensive,0.403,35,0.278,0.738,0.367,0.048,0.238,0.024,0.0,0.31,0.45,1.2,0.9,0.3,0.9,0.5
22015,203200,Justin Holiday,1610612741,CHI,Chicago Bulls,PRBallHandler,Offensive,0.69,27,0.167,0.844,0.346,0.125,0.063,0.125,0.0,0.406,0.365,1.2,1.0,0.3,1.0,0.6
22015,202703,Nikola Mirotic,1610612741,CHI,Chicago Bulls,PRBallHandler,Offensive,0.024,66,0.028,0.318,0.167,0.045,0.409,0.0,0.0,0.136,0.25,0.3,0.1,0.0,0.2,0.2
22015,2399,Mike Dunleavy,1610612741,CHI,Chicago Bulls,PRBallHandler,Offensive,0.059,31,0.057,0.462,0.25,0.0,0.077,0.0,0.0,0.231,0.25,0.4,0.2,0.1,0.4,0.3
