close_def_person_id,player,team_id,team,pos,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
1626167,Myles Turner,1610612754,IND,C,22.0,65,65,1.0,7.29,15.83,0.461,0.484,-0.023
201152,Thaddeus Young,1610612754,IND,F,30.0,81,81,1.0,6.4,13.74,0.465,0.467,-0.002
203506,Victor Oladipo,1610612754,IND,G,26.0,75,75,1.0,5.51,12.27,0.449,0.447,0.002
1627734,Domantas Sabonis,1610612754,IND,C-F,22.0,74,74,1.0,5.55,11.86,0.468,0.474,-0.006
202711,Bojan Bogdanović,1610612754,IND,F-G,29.0,80,80,1.0,5.2,10.61,0.49,0.456,0.034
202709,Cory Joseph,1610612754,IND,G,26.0,82,82,1.0,4.76,10.18,0.467,0.445,0.022
201954,Darren Collison,1610612754,IND,G,30.0,69,69,1.0,4.36,9.17,0.476,0.449,0.026
2744,Al Jefferson,1610612754,IND,C,33.0,36,36,1.0,4.11,7.75,0.53,0.476,0.055
202344,Trevor Booker,1610612754,IND,F,30.0,67,67,1.0,3.39,7.46,0.454,0.459,-0.005
202362,Lance Stephenson,1610612754,IND,G,27.0,81,81,1.0,2.59,5.63,0.461,0.444,0.016
203922,Glenn Robinson III,1610612754,IND,G-F,24.0,23,23,1.0,2.43,5.43,0.448,0.457,-0.009
1628388,T.J. Leaf,1610612754,IND,F,21.0,48,48,1.0,1.73,3.67,0.472,0.442,0.03
1626202,Joe Young,1610612754,IND,G,26.0,45,45,1.0,1.4,3.62,0.387,0.432,-0.045
2863,Damien Wilkins,1610612754,IND,G-F,38.0,15,15,1.0,1.27,3.4,0.373,0.442,-0.069
1628387,Ike Anigbogu,1610612754,IND,C-F,19.0,9,9,1.0,1.56,2.44,0.636,0.431,0.205
1627816,Alex Poythress,1610612754,IND,F,24.0,19,19,1.0,0.63,1.95,0.324,0.434,-0.11
1628500,Ben Moore,1610612754,IND,F,23.0,2,2,1.0,1.0,1.5,0.667,0.397,0.27
1628410,Edmond Sumner,1610612754,IND,G,22.0,1,1,1.0,1.0,1.0,1.0,0.365,0.635
