close_def_person_id,player,team_id,team,pos,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
203076,Anthony Davis,1610612740,NOP,F-C,25.0,75,75,1.0,559,1374,0.407,0.468,-0.061
201950,Jrue Holiday,1610612740,NOP,G,28.0,81,81,1.0,563,1265,0.445,0.452,-0.007
202326,DeMarcus Cousins,1610612740,NOP,C,27.0,48,48,1.0,438,936,0.468,0.479,-0.011
202734,E'Twaun Moore,1610612740,NOP,F-G,29.0,82,82,1.0,368,789,0.466,0.453,0.013
202703,Nikola Mirotic,1610612740,NOP,F,27.0,55,55,1.0,295,672,0.439,0.462,-0.023
203121,Darius Miller,1610612740,NOP,F,28.0,80,80,1.0,276,625,0.442,0.448,-0.006
200765,Rajon Rondo,1610612740,NOP,G,32.0,64,64,1.0,260,543,0.479,0.449,0.03
203546,Ian Clark,1610612740,NOP,G,27.0,72,72,1.0,187,433,0.432,0.439,-0.007
1627767,Cheick Diallo,1610612740,NOP,F,21.0,50,50,1.0,156,309,0.505,0.471,0.033
1628455,Mike James,1610612740,NOP,G,27.0,36,36,1.0,122,257,0.475,0.447,0.027
202732,DeAndre Liggins,1610612740,NOP,G,30.0,51,51,1.0,117,229,0.511,0.443,0.068
2731,Emeka Okafor,1610612740,NOP,C,35.0,25,25,1.0,103,198,0.52,0.488,0.032
2754,Tony Allen,1610612740,NOP,G-F,36.0,20,20,1.0,41,86,0.477,0.447,0.029
203524,Solomon Hill,1610612740,NOP,F,27.0,11,11,1.0,40,80,0.5,0.465,0.035
203580,Larry Drew II,1610612740,NOP,G,28.0,6,6,1.0,7,25,0.28,0.431,-0.151
202348,Jordan Crawford,1610612740,NOP,G,29.0,5,5,1.0,13,19,0.684,0.442,0.242
1627215,Walt Lemon Jr.,1610612740,NOP,PG,25.0,4,4,1.0,5,12,0.417,0.426,-0.009
1628429,Charles Cooke,1610612740,NOP,G,23.0,7,7,1.0,6,12,0.5,0.429,0.071
2746,Josh Smith,1610612740,NOP,F,32.0,2,2,1.0,3,6,0.5,0.491,0.009
