close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
200746,LaMarcus Aldridge,1610612759,SAS,C-F,33.0,81,81,0.784,529,1108,0.477,0.526,-0.049
1627751,Jakob Poeltl,1610612759,SAS,C,23.0,77,76,0.759,305,589,0.518,0.524,-0.006
1628401,Derrick White,1610612759,SAS,G,24.0,67,67,0.641,280,566,0.495,0.508,-0.013
1627854,Bryn Forbes,1610612759,SAS,G,25.0,82,80,0.631,277,497,0.557,0.504,0.054
201942,DeMar DeRozan,1610612759,SAS,G,29.0,77,77,0.623,265,483,0.549,0.509,0.04
202722,Dāvis Bertāns,1610612759,SAS,F,26.0,76,75,0.635,231,452,0.511,0.517,-0.006
201988,Patty Mills,1610612759,SAS,G,30.0,82,81,0.597,229,429,0.534,0.503,0.031
201158,Marco Belinelli,1610612759,SAS,G-F,33.0,79,79,0.599,193,375,0.515,0.504,0.011
200752,Rudy Gay,1610612759,SAS,F,32.0,69,67,0.61,190,373,0.509,0.525,-0.015
201967,Dante Cunningham,1610612759,SAS,F,32.0,59,51,0.584,113,206,0.549,0.53,0.019
202347,Quincy Pondexter,1610612759,SAS,F,31.0,37,32,0.642,39,70,0.557,0.516,0.041
1629234,Drew Eubanks,1610612759,SAS,F,22.0,19,16,0.681,28,47,0.596,0.51,0.086
1629002,Chimezie Metu,1610612759,SAS,F,22.0,22,13,0.483,20,29,0.69,0.514,0.176
1629022,Lonnie Walker IV,1610612759,SAS,G,20.0,13,11,0.692,14,27,0.519,0.52,-0.001
202700,Donatas Motiejunas,1610612759,SAS,F-C,28.0,3,2,0.333,1,2,0.5,0.38,0.12
