close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fg3m,fg3a,fg3_pct,ns_fg3_pct,plusminus
203501,Tim Hardaway Jr.,1610612742,DAL,G-F,31.0,71,70,0.383,107,317,0.338,0.359,-0.022
1629029,Luka Dončić,1610612742,DAL,F-G,24.0,65,65,0.336,100,317,0.315,0.354,-0.039
202681,Kyrie Irving,1610612742,DAL,G,31.0,60,60,0.328,100,263,0.38,0.367,0.014
203493,Reggie Bullock Jr.,1610612742,DAL,G-F,32.0,78,76,0.324,87,255,0.341,0.365,-0.024
1626174,Christian Wood,1610612742,DAL,F,27.0,67,67,0.29,84,236,0.356,0.356,0.0
203939,Dwight Powell,1610612742,DAL,F-C,31.0,76,69,0.23,59,193,0.306,0.355,-0.05
1630182,Josh Green,1610612742,DAL,G,22.0,60,58,0.348,66,168,0.393,0.366,0.026
1628467,Maxi Kleber,1610612742,DAL,F,31.0,37,37,0.291,41,147,0.279,0.357,-0.078
1630702,Jaden Hardy,1610612742,DAL,G,20.0,45,39,0.423,33,110,0.3,0.364,-0.064
203200,Justin Holiday,1610612742,DAL,F-G,34.0,44,40,0.355,29,98,0.296,0.361,-0.065
1628373,Frank Ntilikina,1610612742,DAL,G,24.0,41,30,0.322,20,79,0.253,0.365,-0.112
202722,Dāvis Bertāns,1610612742,DAL,F,30.0,45,28,0.342,26,75,0.347,0.338,0.008
202693,Markieff Morris,1610612742,DAL,F,33.0,35,23,0.292,16,45,0.356,0.335,0.02
1630593,McKinley Wright IV,1610612742,DAL,G,24.0,23,18,0.283,12,41,0.293,0.359,-0.066
1629033,Theo Pinson,1610612742,DAL,G-F,27.0,28,18,0.287,14,37,0.378,0.346,0.033
201580,JaVale McGee,1610612742,DAL,C-F,35.0,41,20,0.135,11,29,0.379,0.346,0.033
202689,Kemba Walker,1610612742,DAL,G,33.0,9,9,0.321,6,17,0.353,0.36,-0.007
1630639,A.J. Lawson,1610612742,DAL,G,22.0,8,5,0.282,4,11,0.364,0.356,0.007
1630267,Facundo Campazzo,1610612742,DAL,G,32.0,5,4,0.429,1,6,0.167,0.343,-0.177
1629735,Chris Silva,1610612742,DAL,F,26.0,1,1,0.75,0,3,0.0,0.361,-0.361
