season_id,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx
42021,1610612751,BKN,Brooklyn Nets,Handoff,Defensive,0.0,4,0.016,0.0,0.0,0.0,0.286,0.0,0.0,0.0,0.0,7,0,0,5,5
42021,1610612761,TOR,Toronto Raptors,Handoff,Defensive,0.0,6,0.011,0.714,0.2,0.14,0.0,0.29,0.0,0.29,0.2,7,5,1,5,4
42021,1610612743,DEN,Denver Nuggets,Handoff,Defensive,0.923,5,0.065,0.735,0.3,0.15,0.176,0.12,0.0,0.32,0.39,34,25,7,23,16
42021,1610612740,NOP,New Orleans Pelicans,Handoff,Defensive,0.154,6,0.034,1.238,0.56,0.1,0.143,0.1,0.0,0.52,0.66,21,26,9,16,7
42021,1610612762,UTA,Utah Jazz,Handoff,Defensive,0.0,6,0.036,1.333,0.53,0.19,0.048,0.19,0.05,0.57,0.65,21,28,9,17,8
42021,1610612750,MIN,Minnesota Timberwolves,Handoff,Defensive,0.25,6,0.041,1.0,0.46,0.03,0.138,0.0,0.0,0.41,0.56,29,29,11,24,13
42021,1610612749,MIL,Milwaukee Bucks,Handoff,Defensive,0.615,12,0.026,0.909,0.38,0.12,0.091,0.09,0.0,0.42,0.46,33,30,10,26,16
42021,1610612741,CHI,Chicago Bulls,Handoff,Defensive,0.077,5,0.045,1.28,0.57,0.04,0.12,0.04,0.0,0.52,0.71,25,32,12,21,9
42021,1610612748,MIA,Miami Heat,Handoff,Defensive,0.462,18,0.025,0.935,0.48,0.11,0.217,0.07,0.0,0.43,0.55,46,43,15,31,16
42021,1610612737,ATL,Atlanta Hawks,Handoff,Defensive,0.538,5,0.089,0.915,0.34,0.09,0.128,0.09,0.02,0.34,0.47,47,43,13,38,25
42021,1610612744,GSW,Golden State Warriors,Handoff,Defensive,1.0,22,0.028,0.667,0.29,0.08,0.152,0.08,0.0,0.3,0.36,66,44,15,51,36
42021,1610612756,PHX,Phoenix Suns,Handoff,Defensive,0.385,13,0.035,0.979,0.46,0.06,0.125,0.06,0.0,0.44,0.54,48,47,18,39,21
42021,1610612755,PHI,Philadelphia 76ers,Handoff,Defensive,0.846,12,0.049,0.803,0.33,0.05,0.066,0.03,0.02,0.33,0.4,61,49,18,55,37
42021,1610612763,MEM,Memphis Grizzlies,Handoff,Defensive,0.25,12,0.04,1.0,0.39,0.07,0.091,0.05,0.0,0.4,0.53,55,55,18,46,28
42021,1610612742,DAL,Dallas Mavericks,Handoff,Defensive,0.692,18,0.044,0.902,0.41,0.05,0.122,0.05,0.0,0.39,0.49,82,74,28,68,40
42021,1610612738,BOS,Boston Celtics,Handoff,Defensive,0.769,24,0.071,0.896,0.39,0.04,0.077,0.04,0.02,0.36,0.47,183,164,64,166,102
