SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
42018,1610612744,GSW,Golden State Warriors,Cut,Offensive,0.933,22,0.132,1.298,0.706,0.118,0.093,0.109,0.025,0.658,0.706,14.6,19.0,8.4,11.9,3.5
42018,1610612761,TOR,Toronto Raptors,Cut,Offensive,0.8,24,0.061,1.256,0.605,0.173,0.038,0.16,0.038,0.635,0.605,6.5,8.0,3.3,5.4,2.1
42018,1610612757,POR,Portland Trail Blazers,Cut,Offensive,0.2,16,0.088,1.112,0.58,0.112,0.075,0.106,0.0,0.584,0.58,10.1,11.0,4.8,8.2,3.4
42018,1610612743,DEN,Denver Nuggets,Cut,Offensive,0.6,14,0.081,1.246,0.653,0.19,0.071,0.183,0.04,0.627,0.653,9.0,11.0,4.6,7.0,2.4
42018,1610612755,PHI,Philadelphia 76ers,Cut,Offensive,0.714,12,0.086,1.25,0.656,0.147,0.103,0.129,0.052,0.612,0.656,9.7,12.0,5.1,7.8,2.7
42018,1610612749,MIL,Milwaukee Bucks,Cut,Offensive,0.467,15,0.054,1.185,0.662,0.12,0.098,0.12,0.022,0.609,0.662,6.1,7.0,3.3,4.9,1.7
42018,1610612745,HOU,Houston Rockets,Cut,Offensive,0.533,11,0.07,1.226,0.636,0.214,0.036,0.202,0.036,0.619,0.636,7.6,9.0,3.8,6.0,2.2
42018,1610612738,BOS,Boston Celtics,Cut,Offensive,1.0,9,0.043,1.333,0.647,0.214,0.048,0.214,0.071,0.667,0.647,4.7,6.0,2.4,3.8,1.3
42018,1610612751,BKN,Brooklyn Nets,Cut,Offensive,0.133,5,0.077,1.111,0.514,0.156,0.044,0.156,0.022,0.556,0.514,9.0,10.0,3.8,7.4,3.6
42018,1610612759,SAS,San Antonio Spurs,Cut,Offensive,0.867,7,0.052,1.289,0.647,0.079,0.053,0.079,0.026,0.632,0.647,5.4,7.0,3.1,4.9,1.7
42018,1610612746,LAC,LA Clippers,Cut,Offensive,0.4,6,0.049,1.176,0.586,0.118,0.029,0.118,0.0,0.618,0.586,5.7,7.0,2.8,4.8,2.0
42018,1610612765,DET,Detroit Pistons,Cut,Offensive,0.267,4,0.074,1.118,0.593,0.088,0.118,0.059,0.0,0.559,0.593,8.5,10.0,4.0,6.8,2.8
42018,1610612762,UTA,Utah Jazz,Cut,Offensive,0.067,5,0.05,1.107,0.565,0.107,0.107,0.107,0.036,0.536,0.565,5.6,6.0,2.6,4.6,2.0
42018,1610612760,OKC,Oklahoma City Thunder,Cut,Offensive,0.714,5,0.043,1.25,0.7,0.125,0.042,0.125,0.0,0.667,0.7,4.8,6.0,2.8,4.0,1.2
42018,1610612753,ORL,Orlando Magic,Cut,Offensive,0.333,5,0.048,1.154,0.579,0.231,0.115,0.231,0.077,0.538,0.579,5.2,6.0,2.2,3.8,1.6
42018,1610612754,IND,Indiana Pacers,Cut,Offensive,0.0,4,0.056,0.826,0.4,0.13,0.0,0.13,0.0,0.478,0.4,5.8,5.0,2.0,5.0,3.0
