close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fg3m,fg3a,fg3_pct,ns_fg3_pct,plusminus
1627750,Jamal Murray,1610612743,DEN,G,22.0,14,14,0.378,1.64,4.64,0.354,0.379,-0.025
203999,Nikola Jokić,1610612743,DEN,C,24.0,14,14,0.183,1.79,4.64,0.385,0.37,0.015
203914,Gary Harris,1610612743,DEN,G,24.0,14,13,0.315,0.93,3.64,0.255,0.375,-0.121
200794,Paul Millsap,1610612743,DEN,F,34.0,14,13,0.243,0.93,3.5,0.265,0.357,-0.092
1628470,Torrey Craig,1610612743,DEN,F,28.0,14,13,0.264,0.57,2.71,0.211,0.374,-0.163
1627736,Malik Beasley,1610612743,DEN,G,22.0,13,13,0.442,0.85,2.62,0.324,0.376,-0.053
203115,Will Barton,1610612743,DEN,G,28.0,14,14,0.259,0.86,2.07,0.414,0.378,0.035
203486,Mason Plumlee,1610612743,DEN,F-C,29.0,14,11,0.173,0.71,1.86,0.385,0.361,0.024
1628420,Monté Morris,1610612743,DEN,G,24.0,12,11,0.328,0.58,1.58,0.368,0.406,-0.037
1627823,Juancho Hernangomez,1610612743,DEN,F,23.0,4,2,0.625,0.25,1.25,0.2,0.381,-0.181
1629020,Jarred Vanderbilt,1610612743,DEN,F,20.0,2,1,0.25,0.0,0.5,0.0,0.38,-0.38
1626168,Trey Lyles,1610612743,DEN,F,23.0,2,1,0.5,0.0,0.5,0.0,0.323,-0.323
