close_def_person_id,player,team_id,team,pos,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
2199,Tyson Chandler,1610612756,PHX,C,34.0,45,45,1.0,5.73,11.49,0.499,0.487,0.012
202339,Eric Bledsoe,1610612756,PHX,G,27.0,64,64,1.0,5.66,11.31,0.5,0.448,0.052
203458,Alex Len,1610612756,PHX,C,24.0,75,75,1.0,5.23,11.24,0.465,0.476,-0.011
1626164,Devin Booker,1610612756,PHX,G,20.0,76,76,1.0,4.87,10.82,0.45,0.445,0.005
1626210,Alan Williams,1610612756,PHX,F-C,24.0,40,40,1.0,4.13,9.33,0.442,0.472,-0.03
201162,Jared Dudley,1610612756,PHX,F,31.0,64,64,1.0,3.8,8.63,0.44,0.461,-0.021
1627737,Marquese Chriss,1610612756,PHX,F,19.0,80,80,1.0,4.16,8.21,0.507,0.466,0.041
203933,T.J. Warren,1610612756,PHX,F,23.0,63,63,1.0,3.54,8.14,0.435,0.453,-0.019
202688,Brandon Knight,1610612756,PHX,G,25.0,53,53,1.0,3.19,7.06,0.452,0.442,0.01
1627733,Dragan Bender,1610612756,PHX,F,19.0,39,39,1.0,3.0,6.49,0.462,0.458,0.005
1627884,Derrick Jones Jr.,1610612756,PHX,F,20.0,29,29,1.0,2.76,6.45,0.428,0.447,-0.019
1627755,Tyler Ulis,1610612756,PHX,G,21.0,54,54,1.0,2.65,5.52,0.48,0.441,0.039
204067,Jarell Eddie,1610612756,PHX,G-F,25.0,5,5,1.0,2.4,5.0,0.48,0.437,0.043
202407,Elijah Millsap,1610612756,PHX,G-F,29.0,2,2,1.0,2.0,4.5,0.444,0.441,0.003
2571,Leandro Barbosa,1610612756,PHX,G,34.0,58,58,1.0,1.71,3.53,0.483,0.44,0.043
101179,Ronnie Price,1610612756,PHX,G,34.0,10,10,1.0,1.4,3.0,0.467,0.429,0.038
203098,John Jenkins,1610612756,PHX,G,26.0,3,3,1.0,1.0,1.33,0.75,0.412,0.338
