close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fg3m,fg3a,fg3_pct,ns_fg3_pct,plusminus
1626164,Devin Booker,1610612756,PHX,G,20.0,76,74,0.406,1.55,4.39,0.353,0.367,-0.014
202339,Eric Bledsoe,1610612756,PHX,G,27.0,64,63,0.347,1.61,3.92,0.41,0.364,0.046
203933,T.J. Warren,1610612756,PHX,F,23.0,63,58,0.372,0.92,3.03,0.304,0.358,-0.055
202688,Brandon Knight,1610612756,PHX,G,25.0,53,47,0.425,1.09,3.0,0.365,0.359,0.006
201162,Jared Dudley,1610612756,PHX,F,31.0,64,56,0.308,1.08,2.66,0.406,0.343,0.063
1627737,Marquese Chriss,1610612756,PHX,F,19.0,80,69,0.306,1.14,2.51,0.453,0.361,0.092
1627884,Derrick Jones Jr.,1610612756,PHX,F,20.0,29,24,0.369,0.72,2.38,0.304,0.354,-0.05
1627755,Tyler Ulis,1610612756,PHX,G,21.0,54,41,0.426,0.98,2.35,0.417,0.349,0.068
1627733,Dragan Bender,1610612756,PHX,F,19.0,39,33,0.36,0.95,2.33,0.407,0.354,0.052
204067,Jarell Eddie,1610612756,PHX,G-F,25.0,5,4,0.44,1.0,2.2,0.455,0.337,0.118
203458,Alex Len,1610612756,PHX,C,24.0,75,51,0.138,0.64,1.55,0.414,0.359,0.055
101179,Ronnie Price,1610612756,PHX,G,34.0,10,7,0.5,0.4,1.5,0.267,0.352,-0.086
2199,Tyson Chandler,1610612756,PHX,C,34.0,45,28,0.124,0.49,1.42,0.344,0.353,-0.01
2571,Leandro Barbosa,1610612756,PHX,G,34.0,58,41,0.366,0.47,1.29,0.36,0.364,-0.004
1626210,Alan Williams,1610612756,PHX,F-C,24.0,40,26,0.126,0.43,1.18,0.362,0.342,0.02
202407,Elijah Millsap,1610612756,PHX,G-F,29.0,2,1,0.111,0.0,0.5,0.0,0.295,-0.295
203098,John Jenkins,1610612756,PHX,G,26.0,3,1,0.25,0.33,0.33,1.0,0.385,0.615
