group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
,2548,Dwyane Wade,,1610612748,MIA,34.0,8,3,5,0.375,44.02,5.7,0.0,4.9,14.7,9.0,10.6,1.6,22.9,2.5,0.8,2.5,5.7,55.0,9,21,122,76,1,15,34,15,12,62,81,58,57,17,102,71,24,13
,101123,Gerald Green,,1610612748,MIA,30.0,3,0,3,0.0,2.7066666666666666,0.0,0.0,0.0,0.0,39.9,26.6,0.0,26.6,0.0,0.0,26.6,0.0,16.0,49,99,89,99,106,36,34,24,55,127,119,1,43,32,1,126,64,83
,201609,Goran Dragic,,1610612748,MIA,30.0,7,3,4,0.429,27.09,0.0,0.0,0.0,5.3,8.0,8.0,2.7,26.6,0.0,1.3,2.7,1.3,16.7,20,21,114,66,18,36,34,24,39,55,65,62,44,32,110,74,61,82
,202355,Hassan Whiteside,,1610612748,MIA,27.0,5,2,3,0.4,21.921666666666667,0.0,3.3,0.0,3.3,3.3,14.8,0.0,19.7,0.0,1.6,3.3,4.9,25.9,34,31,89,68,29,36,22,24,48,35,96,1,81,32,113,78,31,55
,2207,Joe Johnson,,1610612748,MIA,35.0,8,3,5,0.375,41.056666666666665,1.8,1.8,0.0,3.5,7.0,9.6,1.8,21.0,1.8,0.0,0.9,6.1,32.0,9,21,122,76,3,34,28,24,46,50,72,60,67,28,1,52,22,46
,1626196,Josh Richardson,,1610612748,MIA,22.0,8,3,5,0.375,19.98333333333333,0.0,0.0,0.0,0.0,16.2,12.6,0.0,18.0,1.8,0.0,5.4,3.6,15.1,9,21,122,76,32,36,34,24,55,95,90,1,85,27,1,96,42,86
,1626159,Justise Winslow,,1610612748,MIA,20.0,6,2,4,0.333,13.273333333333332,5.4,0.0,0.0,5.4,16.3,10.8,0.0,21.7,0.0,0.0,2.7,2.7,11.9,26,31,114,81,48,18,34,24,38,96,83,1,64,32,1,75,50,94
,2736,Luol Deng,,1610612748,MIA,31.0,7,3,4,0.429,39.975,2.7,3.6,0.0,0.0,4.5,9.9,1.8,23.4,0.9,0.0,4.5,1.8,12.8,20,21,114,66,4,27,21,24,55,43,73,61,54,31,1,91,55,92
,204020,Tyler Johnson,,1610612748,MIA,24.0,1,0,1,0.0,1.19,0.0,0.0,0.0,0.0,0.0,60.5,0.0,60.5,0.0,0.0,30.3,0.0,0.0,98,99,19,99,118,36,34,24,55,1,126,1,5,32,1,128,64,106
,2617,Udonis Haslem,,1610612748,MIA,36.0,6,2,4,0.333,8.883333333333333,0.0,0.0,0.0,8.1,20.3,0.0,8.1,32.4,0.0,0.0,8.1,0.0,17.8,26,31,114,81,58,36,34,24,26,110,1,92,32,32,1,109,64,80
