close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
201950,Jrue Holiday,1610612740,NOP,G,29.0,67,67,0.52,208,574,0.362,0.369,-0.007
203944,Julius Randle,1610612740,NOP,C-F,24.0,73,72,0.463,174,444,0.392,0.36,0.032
203076,Anthony Davis,1610612740,NOP,F-C,26.0,56,56,0.429,132,403,0.328,0.366,-0.038
203121,Darius Miller,1610612740,NOP,F,29.0,69,68,0.481,114,298,0.383,0.367,0.015
203901,Elfrid Payton,1610612740,NOP,G,25.0,42,42,0.446,89,227,0.392,0.372,0.02
202734,E'Twaun Moore,1610612740,NOP,G,30.0,53,52,0.429,61,180,0.339,0.373,-0.034
1626169,Stanley Johnson,1610612740,NOP,F,23.0,63,52,0.45,54,176,0.307,0.359,-0.052
1626143,Jahlil Okafor,1610612740,NOP,C,23.0,54,48,0.335,62,176,0.352,0.37,-0.018
203524,Solomon Hill,1610612740,NOP,F,28.0,44,40,0.499,54,170,0.318,0.365,-0.047
1629026,Kenrich Williams,1610612740,NOP,G-F,24.0,43,39,0.399,66,166,0.398,0.362,0.035
1627767,Cheick Diallo,1610612740,NOP,F,22.0,64,58,0.353,68,165,0.412,0.36,0.052
1628402,Frank Jackson,1610612740,NOP,G,21.0,57,52,0.448,59,162,0.364,0.37,-0.006
203546,Ian Clark,1610612740,NOP,G,28.0,54,51,0.469,62,153,0.405,0.37,0.035
1626174,Christian Wood,1610612740,NOP,F,23.0,20,19,0.561,27,74,0.365,0.35,0.015
201160,Jason Smith,1610612740,NOP,F-C,33.0,18,18,0.504,14,59,0.237,0.355,-0.118
1629541,Dairis Bertans,1610612740,NOP,G,29.0,12,10,0.569,21,37,0.568,0.368,0.2
1626150,Andrew Harrison,1610612740,NOP,G,24.0,15,12,0.451,13,32,0.406,0.351,0.055
