close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
203497,Rudy Gobert,1610612762,UTA,C,30.0,6,6,0.583,20,49,0.408,0.366,0.042
1626220,Royce O'Neale,1610612762,UTA,F,29.0,6,6,0.615,12,40,0.3,0.378,-0.078
202711,Bojan Bogdanović,1610612762,UTA,F,33.0,6,6,0.527,19,39,0.487,0.372,0.116
203903,Jordan Clarkson,1610612762,UTA,G,30.0,6,6,0.569,9,29,0.31,0.361,-0.051
201144,Mike Conley,1610612762,UTA,G,34.0,6,6,0.482,9,27,0.333,0.368,-0.035
1627863,Danuel House Jr.,1610612762,UTA,F-G,29.0,6,6,0.467,10,21,0.476,0.365,0.111
1628378,Donovan Mitchell,1610612762,UTA,G,25.0,6,5,0.37,10,20,0.5,0.373,0.127
202355,Hassan Whiteside,1610612762,UTA,C,33.0,6,6,0.563,6,18,0.333,0.36,-0.027
1627823,Juancho Hernangomez,1610612762,UTA,F,26.0,6,5,0.591,4,13,0.308,0.361,-0.053
1629672,Eric Paschall,1610612762,UTA,F,25.0,4,2,0.5,1,4,0.25,0.356,-0.106
