group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
,1629001,De'Anthony Melton,,1610612756,PHX,21.0,8,2,6,0.25,29.57,0.0,7.3,2.4,7.3,20.7,11.0,6.1,34.1,1.2,1.2,3.7,1.2,26.1,292,331,179,388,252,229,24,66,136,413,262,262,162,95,354,227,302,222
,1629028,Deandre Ayton,,1610612756,PHX,20.0,25,10,15,0.4,97.18666666666668,0.0,3.3,0.0,7.4,15.6,11.9,5.9,31.9,1.1,0.4,8.5,3.7,30.5,135,167,354,308,91,229,87,182,133,367,285,253,213,103,248,395,174,174
,1626164,Devin Booker,,1610612756,PHX,22.0,26,10,16,0.385,114.06,1.9,2.2,3.5,12.6,14.2,16.1,3.8,38.5,0.6,1.6,5.0,5.4,44.0,127,167,368,320,58,149,141,35,48,343,363,154,101,168,386,311,89,68
,1627733,Dragan Bender,,1610612756,PHX,21.0,8,2,6,0.25,35.291666666666664,6.1,2.0,0.0,10.2,10.2,20.4,1.0,44.9,6.1,0.0,5.1,2.0,42.5,292,331,179,388,231,24,151,182,81,225,402,99,59,12,1,312,261,76
,1629059,Elie Okobo,,1610612756,PHX,21.0,3,1,2,0.333,3.718333333333333,0.0,0.0,0.0,0.0,0.0,19.4,0.0,38.7,0.0,0.0,9.7,0.0,14.5,371,365,72,354,395,229,235,182,315,1,397,1,100,217,1,411,329,364
,2037,Jamal Crawford,,1610612756,PHX,39.0,14,3,11,0.214,52.751666666666665,2.7,1.4,0.0,4.1,13.6,15.0,3.4,45.0,0.0,0.0,2.7,4.1,39.1,240,301,280,403,188,106,186,182,219,329,351,144,58,217,1,153,144,98
,202690,Jimmer Fredette,,1610612756,PHX,30.0,1,0,1,0.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415,417,19,417,436,229,235,182,315,1,1,1,421,217,1,1,329,405
,1628367,Josh Jackson,,1610612756,PHX,22.0,17,6,11,0.353,54.11666666666667,7.3,0.0,1.3,8.0,16.0,17.3,2.7,37.3,0.7,1.3,8.0,4.7,40.3,207,240,280,344,181,12,235,128,120,374,384,119,116,163,365,383,111,92
,1626162,Kelly Oubre Jr.,,1610612756,PHX,23.0,26,11,15,0.423,115.91666666666669,1.2,2.5,4.7,7.5,14.0,19.3,3.1,39.8,1.2,0.3,2.8,3.7,31.4,127,149,354,295,56,196,120,22,130,336,395,135,91,93,237,160,171,163
,1628969,Mikal Bridges,,1610612756,PHX,22.0,30,10,20,0.333,104.34333333333332,1.0,1.4,2.1,0.7,14.1,15.9,2.8,33.8,0.7,1.4,4.1,1.7,28.0,90,167,421,354,74,205,184,87,314,340,362,124,165,161,369,257,277,200
,203112,Quincy Acy,,1610612756,PHX,28.0,2,1,1,0.5,0.8383333333333334,0.0,0.0,0.0,0.0,85.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388,365,19,178,427,229,235,182,315,448,1,1,421,217,1,1,329,405
,1629034,Ray Spalding,,1610612756,PHX,22.0,3,2,1,0.667,1.3583333333333334,0.0,0.0,0.0,0.0,53.0,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371,331,19,50,424,229,235,182,315,445,425,1,421,217,1,1,329,405
,1626158,Richaun Holmes,,1610612756,PHX,25.0,13,5,8,0.385,20.395,3.5,3.5,0.0,14.1,15.9,22.9,1.8,53.0,0.0,0.0,19.4,3.5,28.2,250,262,220,320,277,73,73,182,38,371,420,103,38,217,1,442,182,199
,203933,T.J. Warren,,1610612756,PHX,25.0,13,4,9,0.308,68.54333333333334,3.7,1.6,0.5,8.4,16.8,11.0,4.7,35.7,3.2,2.1,5.8,5.3,38.1,250,277,242,379,144,70,168,168,111,383,263,187,137,25,408,344,93,103
,203584,Troy Daniels,,1610612756,PHX,27.0,9,4,5,0.444,10.838333333333331,0.0,0.0,0.0,6.6,36.5,6.6,16.6,46.5,0.0,3.3,13.3,3.3,18.3,282,277,156,266,321,229,235,182,154,436,120,427,50,217,434,427,193,335
,204020,Tyler Johnson,,1610612756,PHX,27.0,24,13,11,0.542,42.388333333333335,0.0,2.5,1.7,8.5,17.0,6.8,5.9,28.9,0.8,1.7,1.7,4.2,35.2,150,117,280,156,213,229,116,98,109,387,126,254,296,133,389,108,130,121
