player_id,player,team_id,team,age,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
203468,CJ McCollum,1610612757,POR,26.0,4,4,0.467,16,35,0.457,0.00529,0.293,11,22,0.5,0.173,5,13,0.385
203081,Damian Lillard,1610612757,POR,27.0,4,4,0.446,8,29,0.276,0.00345,0.2,4,13,0.308,0.246,4,16,0.25
202323,Evan Turner,1610612757,POR,29.0,3,3,0.323,1,10,0.1,0.001,0.323,1,10,0.1,0.0,0,0,
202329,Al-Farouq Aminu,1610612757,POR,27.0,4,3,0.098,2,5,0.4,0.004,0.059,2,3,0.667,0.039,0,2,0.0
1628380,Zach Collins,1610612757,POR,20.0,4,1,0.111,3,3,1.0,0.01167,0.074,2,2,1.0,0.037,1,1,1.0
203894,Shabazz Napier,1610612757,POR,26.0,2,2,0.2,1,2,0.5,0.005,0.1,1,1,1.0,0.1,0,1,0.0
1626192,Pat Connaughton,1610612757,POR,25.0,4,2,0.143,0,2,0.0,0.0,0.0,0,0,,0.143,0,2,0.0
203090,Maurice Harkless,1610612757,POR,25.0,2,1,0.083,1,1,1.0,0.01,0.083,1,1,1.0,0.0,0,0,
1627774,Jake Layman,1610612757,POR,24.0,1,1,0.333,1,1,1.0,0.01,0.333,1,1,1.0,0.0,0,0,
1627735,Wade Baldwin IV,1610612757,POR,22.0,4,1,0.333,0,1,0.0,0.0,0.333,0,1,0.0,0.0,0,0,
