team_id,team_name,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,stl,blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,stl_rank,blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,team
1610612738,Boston Celtics,11,6,5,0.545,52.4,108.1,34.9,0.669,7.3,5.8,16.3,16.9,12.2,45.8,7,6,10,6,2,2,2,13,11,4,6,13,4,8,BOSTON CELTICS
1610612739,Cleveland Cavaliers,9,5,4,0.556,49.3,110.7,33.2,0.764,9.1,3.6,14.7,12.1,12.7,45.2,8,7,1,4,12,5,6,2,3,14,5,2,6,7,CLEVELAND CAVALIERS
1610612743,Denver Nuggets,14,7,7,0.5,49.8,114.8,34.9,0.721,7.7,4.3,20.1,13.8,18.2,53.0,5,5,13,7,10,10,3,3,8,11,13,4,15,14,DENVER NUGGETS
1610612765,Detroit Pistons,6,2,4,0.333,49.2,109.8,33.7,0.699,7.4,6.5,17.6,17.3,15.4,47.9,11,11,1,11,13,3,4,6,10,2,10,14,12,10,DETROIT PISTONS
1610612744,Golden State Warriors,12,5,7,0.417,50.6,112.0,29.8,0.654,9.4,4.1,18.6,14.7,12.3,52.2,6,7,13,10,7,7,15,15,2,13,11,7,5,13,GOLDEN STATE WARRIORS
1610612745,Houston Rockets,7,3,4,0.429,51.5,111.7,35.8,0.708,8.4,5.5,16.7,14.9,13.3,38.9,9,9,1,8,6,6,1,5,5,7,7,9,8,1,HOUSTON ROCKETS
1610612754,Indiana Pacers,21,14,7,0.667,48.6,113.9,32.5,0.681,7.8,5.8,14.1,15.7,9.7,47.7,1,2,13,2,14,9,8,11,7,5,3,10,1,9,INDIANA PACERS
1610612746,LA Clippers,7,3,4,0.429,52.1,115.3,31.5,0.662,8.6,7.6,14.2,16.8,15.0,53.8,9,9,1,8,4,11,13,14,4,1,4,12,10,15,LA CLIPPERS
1610612747,Los Angeles Lakers,5,1,4,0.2,52.2,116.7,32.0,0.635,5.4,5.4,20.4,20.4,17.4,54.3,12,12,1,12,3,12,9,16,15,8,14,16,14,16,LOS ANGELES LAKERS
1610612763,Memphis Grizzlies,4,0,4,0.0,46.6,117.4,33.0,0.708,5.6,6.3,25.5,13.3,19.2,50.5,15,15,1,15,16,13,7,4,14,3,16,3,16,12,MEMPHIS GRIZZLIES
1610612748,Miami Heat,4,0,4,0.0,51.6,136.2,29.3,0.684,4.8,3.2,21.2,18.0,14.0,48.9,15,15,1,15,5,16,16,10,16,16,15,15,9,11,MIAMI HEAT
1610612749,Milwaukee Bucks,5,1,4,0.2,49.4,118.0,33.5,0.778,6.0,3.6,13.5,9.5,15.1,42.7,12,12,1,12,11,15,5,1,13,15,2,1,11,3,MILWAUKEE BUCKS
1610612750,Minnesota Timberwolves,15,9,6,0.6,50.0,110.5,31.7,0.694,7.6,4.9,16.9,14.7,11.1,44.9,4,4,11,3,8,4,11,9,9,9,8,6,3,6,MINNESOTA TIMBERWOLVES
1610612752,New York Knicks,18,10,8,0.556,49.9,113.2,31.7,0.695,8.1,4.8,18.9,16.0,15.6,42.7,3,3,16,4,9,8,12,8,6,10,12,11,13,4,NEW YORK KNICKS
1610612760,Oklahoma City Thunder,21,15,6,0.714,47.9,105.9,31.9,0.673,10.8,5.6,13.0,14.8,9.7,40.5,1,1,11,1,15,1,10,12,1,6,1,8,2,2,OKLAHOMA CITY THUNDER
1610612753,Orlando Magic,5,1,4,0.2,53.2,117.4,31.5,0.698,7.1,4.2,17.1,14.0,13.1,44.3,12,12,1,12,1,14,14,7,12,12,9,5,7,5,ORLANDO MAGIC
