close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
201935,James Harden,1610612745,HOU,G,27.0,11,11,0.484,20,74,0.27,0.349,-0.079
201569,Eric Gordon,1610612745,HOU,G,28.0,11,11,0.67,26,71,0.366,0.369,-0.002
101150,Lou Williams,1610612745,HOU,G,30.0,11,11,0.699,26,65,0.4,0.364,0.036
2772,Trevor Ariza,1610612745,HOU,F,32.0,11,11,0.563,27,63,0.429,0.388,0.041
201976,Patrick Beverley,1610612745,HOU,G,28.0,11,11,0.51,14,53,0.264,0.379,-0.115
201583,Ryan Anderson,1610612745,HOU,F,29.0,11,11,0.333,27,52,0.519,0.378,0.141
203991,Clint Capela,1610612745,HOU,C,23.0,11,11,0.21,11,33,0.333,0.385,-0.052
2403,Nene,1610612745,HOU,C-F,34.0,9,7,0.338,6,22,0.273,0.358,-0.085
1626155,Sam Dekker,1610612745,HOU,F,23.0,4,3,0.333,1,4,0.25,0.349,-0.099
1626149,Montrezl Harrell,1610612745,HOU,F,23.0,3,3,0.364,2,4,0.5,0.331,0.169
201628,Bobby Brown,1610612745,HOU,G,32.0,3,3,0.75,0,3,0.0,0.333,-0.333
1627786,Troy Williams,1610612745,HOU,F,22.0,5,3,0.429,0,3,0.0,0.358,-0.358
1627819,Isaiah Taylor,1610612745,HOU,G,22.0,2,1,0.333,1,1,1.0,0.353,0.647
