close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_lt_10,fga_lt_10,lt_10_pct,ns_lt_10_pct,plusminus
200746,LaMarcus Aldridge,1610612751,BKN,C-F,35.0,26,26,0.5,4.08,7.35,0.555,0.58,-0.025
201935,James Harden,1610612751,BKN,G,31.0,44,44,0.441,3.14,5.52,0.568,0.584,-0.016
201599,DeAndre Jordan,1610612751,BKN,C,32.0,57,56,0.405,3.04,5.44,0.558,0.593,-0.035
1629651,Nic Claxton,1610612751,BKN,F-C,22.0,32,31,0.491,2.75,5.28,0.521,0.572,-0.051
202681,Kyrie Irving,1610612751,BKN,G,29.0,54,53,0.458,3.04,5.2,0.584,0.575,0.008
201145,Jeff Green,1610612751,BKN,F,34.0,68,68,0.437,3.13,5.18,0.605,0.584,0.021
201142,Kevin Durant,1610612751,BKN,F,32.0,35,35,0.435,2.63,5.17,0.508,0.585,-0.077
201933,Blake Griffin,1610612751,BKN,F,32.0,46,46,0.416,3.07,5.11,0.6,0.6,0.0
203925,Joe Harris,1610612751,BKN,G-F,29.0,69,69,0.474,2.64,4.93,0.535,0.57,-0.035
203915,Spencer Dinwiddie,1610612751,BKN,G,28.0,3,3,0.467,2.0,4.67,0.429,0.564,-0.136
1629013,Landry Shamet,1610612751,BKN,G,24.0,61,59,0.482,2.52,4.25,0.595,0.571,0.024
1628971,Bruce Brown,1610612751,BKN,G-F,24.0,65,60,0.427,2.29,4.17,0.55,0.574,-0.025
204020,Tyler Johnson,1610612751,BKN,G,29.0,37,33,0.502,1.81,3.16,0.573,0.565,0.008
1628455,Mike James,1610612751,BKN,G,30.0,12,11,0.457,1.92,3.08,0.622,0.564,0.057
1627789,Timothe Luwawu-Cabarrot,1610612751,BKN,G-F,26.0,57,53,0.374,1.67,2.68,0.621,0.576,0.045
1629617,Reggie Perry,1610612751,BKN,F-C,21.0,22,20,0.405,1.41,2.23,0.633,0.565,0.068
1629185,Chris Chiozza,1610612751,BKN,G,25.0,20,14,0.457,1.15,2.1,0.548,0.55,-0.002
1628993,Alize Johnson,1610612751,BKN,F,25.0,14,12,0.433,1.29,2.07,0.621,0.549,0.071
203460,Andre Roberson,1610612751,BKN,G-F,29.0,5,4,0.36,1.0,1.8,0.556,0.581,-0.026
202697,Iman Shumpert,1610612751,BKN,G,31.0,2,2,0.75,0.5,1.5,0.333,0.582,-0.249
203943,Noah Vonleh,1610612751,BKN,F,25.0,4,2,0.25,0.5,0.5,1.0,0.546,0.454
