season_id,player_id,player,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx
22022,1628972,Troy Brown Jr.,1610612747,LAL,Los Angeles Lakers,Spotup,Offensive,0.597,76,0.451,1.054,0.377,0.0,0.038,0.0,0.0,0.363,0.0054800000000000005,240,253,87,231,144
22022,1630559,Austin Reaves,1610612747,LAL,Los Angeles Lakers,Spotup,Offensive,0.898,64,0.291,1.233,0.432,0.168,0.05,0.149,0.054,0.475,0.00586,202,249,73,169,96
22022,1629022,Lonnie Walker IV,1610612747,LAL,Los Angeles Lakers,Spotup,Offensive,0.755,56,0.327,1.129,0.41,0.04,0.069,0.04,0.015,0.396,0.005849999999999999,202,228,75,183,108
22022,203471,Dennis Schröder,1610612747,LAL,Los Angeles Lakers,Spotup,Offensive,0.575,66,0.222,1.047,0.389,0.073,0.036,0.067,0.016,0.399,0.00523,193,202,68,175,107
22022,201566,Russell Westbrook,1610612747,LAL,Los Angeles Lakers,Spotup,Offensive,0.274,52,0.163,0.916,0.345,0.078,0.078,0.072,0.012,0.361,0.0046500000000000005,166,152,49,142,93
22022,2544,LeBron James,1610612747,LAL,Los Angeles Lakers,Spotup,Offensive,0.581,55,0.095,1.049,0.388,0.014,0.028,0.014,0.007,0.382,0.00536,144,151,54,139,85
22022,201976,Patrick Beverley,1610612747,LAL,Los Angeles Lakers,Spotup,Offensive,0.487,45,0.416,1.008,0.385,0.024,0.063,0.008,0.008,0.37,0.00534,127,128,45,117,72
22022,1629060,Rui Hachimura,1610612747,LAL,Los Angeles Lakers,Spotup,Offensive,0.752,33,0.311,1.126,0.449,0.063,0.011,0.053,0.011,0.474,0.00551,95,107,40,89,49
22022,203076,Anthony Davis,1610612747,LAL,Los Angeles Lakers,Spotup,Offensive,0.141,56,0.087,0.821,0.361,0.089,0.054,0.08,0.009,0.384,0.0041199999999999995,112,92,35,97,62
22022,1627736,Malik Beasley,1610612747,LAL,Los Angeles Lakers,Spotup,Offensive,0.09,26,0.341,0.721,0.263,0.0,0.048,0.0,0.0,0.25,0.00379,104,75,26,99,73
22022,1626156,D'Angelo Russell,1610612747,LAL,Los Angeles Lakers,Spotup,Offensive,0.933,17,0.207,1.276,0.455,0.017,0.034,0.017,0.0,0.448,0.00655,58,74,25,55,30
22022,1629134,Kendrick Nunn,1610612747,LAL,Los Angeles Lakers,Spotup,Offensive,0.397,39,0.233,0.97,0.359,0.0,0.045,0.0,0.0,0.343,0.00508,67,65,23,64,41
22022,1631108,Max Christie,1610612747,LAL,Los Angeles Lakers,Spotup,Offensive,0.746,41,0.449,1.123,0.415,0.018,0.053,0.018,0.0,0.404,0.005849999999999999,57,64,22,53,31
22022,1628418,Thomas Bryant,1610612747,LAL,Los Angeles Lakers,Spotup,Offensive,0.955,41,0.114,1.326,0.462,0.07,0.023,0.07,0.0,0.488,0.006790000000000001,43,57,18,39,21
22022,1629020,Jarred Vanderbilt,1610612747,LAL,Los Angeles Lakers,Spotup,Offensive,0.213,26,0.225,0.881,0.325,0.024,0.024,0.024,0.0,0.333,0.0045000000000000005,42,37,13,40,27
22022,1629117,Wenyen Gabriel,1610612747,LAL,Los Angeles Lakers,Spotup,Offensive,0.227,68,0.109,0.892,0.371,0.0,0.054,0.0,0.0,0.351,0.00471,37,33,13,35,22
22022,1629308,Juan Toscano-Anderson,1610612747,LAL,Los Angeles Lakers,Spotup,Offensive,0.115,30,0.311,0.786,0.346,0.0,0.071,0.0,0.0,0.321,0.00423,28,22,9,26,17
22022,1630346,Matt Ryan,1610612747,LAL,Los Angeles Lakers,Spotup,Offensive,0.914,12,0.222,1.25,0.417,0.0,0.0,0.0,0.0,0.417,0.00625,12,15,5,12,7
