season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2019-20,1626156,D'Angelo Russell,D'Angelo,1610612750,MIN,Minnesota Timberwolves,21900963,2020-03-10T00:00:00,MIN @ HOU,L,33.9,8.0,1.0,2.0,4.0,7.0,5.0,8.0,36.0,0.0,0.0,2.0,6.0,48.7,1,11184,11184,11184,3475,278,8383,4500,8033,9778,9402,14453,2688,7040,1,9590,894,1034,1,33:56,2019,2020
2019-20,1629675,Naz Reid,Naz,1610612750,MIN,Minnesota Timberwolves,21900963,2020-03-10T00:00:00,MIN @ HOU,L,23.4,0.0,0.0,0.0,10.0,5.0,5.0,7.0,24.0,0.0,0.0,4.0,4.0,20.3,1,11184,11184,11184,11434,10480,8762,8535,2131,6617,9402,12903,9345,7040,1,18631,2590,10689,1,23:26,2019,2020
2019-20,1629633,Jarrett Culver,Jarrett,1610612750,MIN,Minnesota Timberwolves,21900963,2020-03-10T00:00:00,MIN @ HOU,L,18.2,0.0,0.0,0.0,8.0,12.0,2.0,10.0,20.0,0.0,0.0,3.0,1.0,15.2,1,11184,11184,11184,15165,10480,8762,8535,3462,16927,2979,17112,12016,7040,1,14861,10668,13740,1,18:12,2019,2020
2019-20,1629669,Jaylen Nowell,Jaylen,1610612750,MIN,Minnesota Timberwolves,21900963,2020-03-10T00:00:00,MIN @ HOU,L,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.9,1,11184,11184,11184,20866,10480,8762,8535,16693,2061,1,1,20668,7040,1,1,16138,20224,1,5:02,2019,2020
2019-20,1627774,Jake Layman,Jake,1610612750,MIN,Minnesota Timberwolves,21900963,2020-03-10T00:00:00,MIN @ HOU,L,17.0,4.0,2.0,0.0,4.0,12.0,2.0,6.0,16.0,0.0,0.0,5.0,1.0,10.6,1,11184,11184,11184,15943,2371,4352,8535,8033,16927,2979,11172,14799,7040,1,20977,10668,16563,1,16:58,2019,2020
2019-20,1629006,Josh Okogie,Josh,1610612750,MIN,Minnesota Timberwolves,21900963,2020-03-10T00:00:00,MIN @ HOU,L,35.6,3.0,0.0,5.0,4.0,10.0,5.0,3.0,28.0,0.0,1.0,1.0,2.0,15.3,1,11184,11184,11184,2293,3755,8762,1076,8033,14416,9402,6060,6778,7040,14867,4186,6771,13691,1,35:34,2019,2020
2019-20,1627736,Malik Beasley,Malik,1610612750,MIN,Minnesota Timberwolves,21900963,2020-03-10T00:00:00,MIN @ HOU,L,32.6,0.0,0.0,3.0,2.0,13.0,7.0,8.0,30.0,0.0,1.0,1.0,1.0,11.1,1,11184,11184,11184,4420,10480,8762,2754,11792,17976,12922,14453,5582,7040,14867,4186,10668,16273,1,32:37,2019,2020
2019-20,201949,James Johnson,James,1610612750,MIN,Minnesota Timberwolves,21900963,2020-03-10T00:00:00,MIN @ HOU,L,25.4,3.0,4.0,2.0,10.0,12.0,2.0,6.0,24.0,0.0,1.0,2.0,0.0,31.7,1,11184,11184,11184,9874,3755,1473,4500,2131,16927,2979,11172,9345,7040,14867,9590,16138,5042,1,25:25,2019,2020
2019-20,1629162,Jordan McLaughlin,Jordan,1610612750,MIN,Minnesota Timberwolves,21900963,2020-03-10T00:00:00,MIN @ HOU,L,19.2,0.0,0.0,0.0,4.0,7.0,2.0,10.0,20.0,0.0,1.0,0.0,2.0,11.9,1,11184,11184,11184,14510,10480,8762,8535,8033,9778,2979,17112,12016,7040,14867,1,6771,15805,1,19:11,2019,2020
2019-20,1627823,Juancho Hernangomez,Juancho,1610612750,MIN,Minnesota Timberwolves,21900963,2020-03-10T00:00:00,MIN @ HOU,L,29.7,3.0,0.0,5.0,4.0,5.0,5.0,7.0,28.0,0.0,1.0,2.0,3.0,32.0,1,11184,11184,11184,6684,3755,8762,1076,8033,6617,9402,12903,6778,7040,14867,9590,4183,4914,1,29:39,2019,2020
