close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_lt_10,fga_lt_10,lt_10_pct,ns_lt_10_pct,plusminus
203999,Nikola Jokić,1610612743,DEN,C,30.0,14,14,0.519,83,148,0.561,0.607,-0.046
1627750,Jamal Murray,1610612743,DEN,G,28.0,14,14,0.452,71,114,0.623,0.596,0.027
1631128,Christian Braun,1610612743,DEN,G,24.0,14,14,0.428,56,113,0.496,0.59,-0.094
203932,Aaron Gordon,1610612743,DEN,F,29.0,14,14,0.46,42,81,0.519,0.609,-0.091
1629008,Michael Porter Jr.,1610612743,DEN,F,26.0,14,14,0.482,43,66,0.652,0.615,0.037
1631212,Peyton Watson,1610612743,DEN,G,22.0,14,13,0.43,19,37,0.514,0.6,-0.086
201566,Russell Westbrook,1610612743,DEN,G,36.0,13,13,0.354,12,28,0.429,0.589,-0.16
201599,DeAndre Jordan,1610612743,DEN,C,36.0,7,4,0.591,11,13,0.846,0.615,0.232
1631124,Julian Strawther,1610612743,DEN,G,23.0,8,6,0.333,5,9,0.556,0.589,-0.033
1629618,Jalen Pickett,1610612743,DEN,G,25.0,7,4,0.421,4,8,0.5,0.577,-0.077
1630192,Zeke Nnaji,1610612743,DEN,F-C,24.0,6,3,0.5,3,7,0.429,0.567,-0.138
1641816,Hunter Tyson,1610612743,DEN,F,24.0,4,4,0.313,1,5,0.2,0.578,-0.378
1628427,Vlatko Čančar,1610612743,DEN,F,28.0,2,1,0.5,1,1,1.0,0.522,0.478
