close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
1626167,Myles Turner,1610612754,IND,C,22.0,65,65,0.807,405,830,0.488,0.526,-0.039
201152,Thaddeus Young,1610612754,IND,F,30.0,81,81,0.631,369,702,0.526,0.519,0.007
1627734,Domantas Sabonis,1610612754,IND,C-F,22.0,74,73,0.792,347,695,0.499,0.518,-0.019
202711,Bojan Bogdanović,1610612754,IND,F-G,29.0,80,80,0.664,307,564,0.544,0.511,0.034
202709,Cory Joseph,1610612754,IND,G,26.0,82,81,0.618,281,516,0.545,0.496,0.049
203506,Victor Oladipo,1610612754,IND,G,26.0,75,75,0.558,264,513,0.515,0.5,0.015
201954,Darren Collison,1610612754,IND,G,30.0,69,69,0.599,206,379,0.544,0.499,0.045
202344,Trevor Booker,1610612754,IND,F,30.0,67,67,0.656,173,328,0.527,0.511,0.016
202362,Lance Stephenson,1610612754,IND,G,27.0,81,78,0.557,143,254,0.563,0.501,0.062
2744,Al Jefferson,1610612754,IND,C,33.0,36,36,0.828,128,231,0.554,0.516,0.038
1628388,T.J. Leaf,1610612754,IND,F,21.0,48,40,0.642,58,113,0.513,0.49,0.024
1626202,Joe Young,1610612754,IND,G,26.0,45,39,0.644,55,105,0.524,0.475,0.049
203922,Glenn Robinson III,1610612754,IND,G-F,24.0,23,22,0.704,45,88,0.511,0.51,0.002
2863,Damien Wilkins,1610612754,IND,G-F,38.0,15,12,0.627,14,32,0.438,0.489,-0.052
1627816,Alex Poythress,1610612754,IND,F,24.0,19,15,0.622,10,23,0.435,0.482,-0.047
1628387,Ike Anigbogu,1610612754,IND,C-F,19.0,9,9,0.864,13,19,0.684,0.461,0.223
1628500,Ben Moore,1610612754,IND,F,23.0,2,2,1.0,2,3,0.667,0.447,0.22
