close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
1628386,Jarrett Allen,1610612751,BKN,C,22.0,70,70,0.813,6.37,13.33,0.478,0.532,-0.054
201599,DeAndre Jordan,1610612751,BKN,C,31.0,56,56,0.755,4.46,10.11,0.442,0.528,-0.086
203915,Spencer Dinwiddie,1610612751,BKN,G,27.0,64,64,0.629,3.61,7.14,0.505,0.514,-0.009
1627752,Taurean Prince,1610612751,BKN,F,26.0,64,64,0.64,3.94,7.14,0.551,0.527,0.024
202681,Kyrie Irving,1610612751,BKN,G,28.0,20,20,0.657,3.9,6.9,0.565,0.512,0.053
202066,Garrett Temple,1610612751,BKN,G-F,34.0,62,61,0.629,3.4,6.74,0.505,0.511,-0.006
203925,Joe Harris,1610612751,BKN,G-F,28.0,69,69,0.646,3.57,6.65,0.536,0.515,0.021
1629743,Donta Hall,1610612751,BKN,F,22.0,9,9,0.738,3.22,6.56,0.492,0.51,-0.018
1627747,Caris LeVert,1610612751,BKN,G,25.0,45,44,0.609,3.38,6.22,0.543,0.512,0.031
1629651,Nic Claxton,1610612751,BKN,F-C,21.0,14,13,0.705,2.57,5.64,0.456,0.53,-0.074
201163,Wilson Chandler,1610612751,BKN,F,33.0,35,34,0.607,2.4,5.17,0.464,0.523,-0.059
1627789,Timothe Luwawu-Cabarrot,1610612751,BKN,G-F,25.0,45,45,0.576,2.36,4.29,0.549,0.514,0.036
1629066,Rodions Kurucs,1610612751,BKN,F,22.0,45,43,0.669,2.07,4.22,0.489,0.525,-0.036
204020,Tyler Johnson,1610612751,BKN,G,28.0,37,35,0.547,1.81,3.62,0.5,0.514,-0.014
1629185,Chris Chiozza,1610612751,BKN,G,24.0,27,25,0.564,1.81,3.44,0.527,0.493,0.034
202697,Iman Shumpert,1610612751,BKN,G,30.0,13,13,0.635,1.31,3.08,0.425,0.492,-0.067
1629725,Jeremiah Martin,1610612751,BKN,G,24.0,8,7,0.558,1.5,3.0,0.5,0.517,-0.017
1626147,Justin Anderson,1610612751,BKN,F-G,26.0,9,8,0.605,1.22,2.56,0.478,0.511,-0.032
1629058,Dzanan Musa,1610612751,BKN,G-F,21.0,37,34,0.564,1.08,2.51,0.43,0.51,-0.079
202498,Lance Thomas,1610612751,BKN,F,32.0,6,6,0.538,1.33,2.33,0.571,0.548,0.023
1627740,Henry Ellenson,1610612751,BKN,F-C,23.0,5,5,0.714,0.2,1.0,0.2,0.545,-0.345
