close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
203497,Rudy Gobert,1610612762,UTA,C,29.0,11,11,0.654,85,157,0.541,0.535,0.006
1626220,Royce O'Neale,1610612762,UTA,F,28.0,11,11,0.656,75,122,0.615,0.523,0.092
202324,Derrick Favors,1610612762,UTA,F,29.0,11,11,0.821,50,87,0.575,0.545,0.029
202711,Bojan Bogdanović,1610612762,UTA,F,32.0,11,11,0.607,40,71,0.563,0.518,0.045
201144,Mike Conley,1610612762,UTA,G,33.0,6,6,0.747,32,59,0.542,0.506,0.036
203903,Jordan Clarkson,1610612762,UTA,G,29.0,11,11,0.625,21,55,0.382,0.512,-0.13
1628378,Donovan Mitchell,1610612762,UTA,G,24.0,10,10,0.545,29,48,0.604,0.522,0.083
204060,Joe Ingles,1610612762,UTA,F-G,33.0,11,10,0.579,27,44,0.614,0.505,0.109
1627777,Georges Niang,1610612762,UTA,F,28.0,11,11,0.651,13,28,0.464,0.498,-0.033
1629671,Miye Oni,1610612762,UTA,G-F,23.0,7,6,0.56,4,14,0.286,0.515,-0.23
1630235,Trent Forrest,1610612762,UTA,G,23.0,2,2,0.5,3,3,1.0,0.516,0.484
1629752,Juwan Morgan,1610612762,UTA,F,24.0,2,2,1.0,2,3,0.667,0.498,0.168
1628962,Udoka Azubuike,1610612762,UTA,C-F,21.0,1,1,1.0,0,1,0.0,0.451,-0.451
1629714,Jarrell Brantley,1610612762,UTA,F,25.0,1,1,0.5,0,1,0.0,0.484,-0.484
1629744,Matt Thomas,1610612762,UTA,G,26.0,1,1,1.0,1,1,1.0,0.482,0.518
