season_id,player_id,player,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx
42015,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,Transition,Offensive,0.547,21,0.198,1.157,0.667,0.204,0.176,0.185,0.046,0.583,0.00688,108,125,48,72,24
42015,202681,Kyrie Irving,1610612739,CLE,Cleveland Cavaliers,Transition,Offensive,0.747,21,0.164,1.265,0.571,0.12,0.096,0.108,0.06,0.542,0.006500000000000001,83,105,40,70,30
42015,2747,JR Smith,1610612739,CLE,Cleveland Cavaliers,Transition,Offensive,0.507,21,0.183,1.132,0.455,0.079,0.053,0.053,0.0,0.474,0.006059999999999999,38,43,15,33,18
42015,101112,Channing Frye,1610612739,CLE,Cleveland Cavaliers,Transition,Offensive,0.973,17,0.208,1.688,0.643,0.063,0.063,0.063,0.0,0.625,0.00893,16,27,9,14,5
42015,2210,Richard Jefferson,1610612739,CLE,Cleveland Cavaliers,Transition,Offensive,0.568,21,0.168,1.167,0.727,0.167,0.222,0.111,0.0,0.611,0.00773,18,21,8,11,3
42015,201567,Kevin Love,1610612739,CLE,Cleveland Cavaliers,Transition,Offensive,0.685,20,0.05,1.2,0.4,0.0,0.0,0.0,0.0,0.4,0.006,15,18,6,15,9
42015,202684,Tristan Thompson,1610612739,CLE,Cleveland Cavaliers,Transition,Offensive,0.227,21,0.086,0.833,0.444,0.167,0.083,0.167,0.0,0.417,0.00444,12,10,4,9,5
42015,203521,Matthew Dellavedova,1610612739,CLE,Cleveland Cavaliers,Transition,Offensive,0.0,20,0.061,1.5,0.6,0.0,0.167,0.0,0.0,0.5,0.009000000000000001,6,9,3,5,2
42015,202697,Iman Shumpert,1610612739,CLE,Cleveland Cavaliers,Transition,Offensive,0.054,21,0.167,0.615,0.222,0.077,0.231,0.077,0.0,0.231,0.00333,13,8,2,9,7
42015,2590,Mo Williams,1610612739,CLE,Cleveland Cavaliers,Transition,Offensive,0.0,13,0.103,1.5,1.0,0.0,0.25,0.0,0.0,0.75,0.01,4,6,3,3,0
42015,2563,Dahntay Jones,1610612739,CLE,Cleveland Cavaliers,Transition,Offensive,0.0,15,0.25,1.25,0.667,0.25,0.0,0.25,0.0,0.75,0.006670000000000001,4,5,2,3,1
42015,202389,Timofey Mozgov,1610612739,CLE,Cleveland Cavaliers,Transition,Offensive,0.0,13,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1
42015,2592,James Jones,1610612739,CLE,Cleveland Cavaliers,Transition,Offensive,0.0,12,0.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,2,2
