season_id,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx,season,season_start,season_end
42017,1610612748,MIA,Miami Heat,Isolation,Defensive,0.067,5,0.029,1.059,0.4,0.353,0.059,0.235,0.0,0.588,0.45,17,18,4,10,6,2017-18,2017,2018
42017,1610612757,POR,Portland Trail Blazers,Isolation,Defensive,1.0,4,0.098,0.786,0.44,0.024,0.214,0.024,0.0,0.357,0.48,42,33,14,32,18,2017-18,2017,2018
42017,1610612759,SAS,San Antonio Spurs,Isolation,Defensive,0.6,5,0.072,0.895,0.45,0.026,0.105,0.026,0.0,0.421,0.48,38,34,15,33,18,2017-18,2017,2018
42017,1610612764,WAS,Washington Wizards,Isolation,Defensive,0.733,6,0.07,0.867,0.4,0.111,0.067,0.089,0.07,0.4,0.42,45,39,16,40,24,2017-18,2017,2018
42017,1610612760,OKC,Oklahoma City Thunder,Isolation,Defensive,0.333,6,0.092,0.934,0.4,0.082,0.066,0.082,0.0,0.426,0.45,61,57,21,52,31,2017-18,2017,2018
42017,1610612750,MIN,Minnesota Timberwolves,Isolation,Defensive,0.267,5,0.119,0.968,0.36,0.127,0.063,0.127,0.06,0.381,0.45,63,61,20,55,35,2017-18,2017,2018
42017,1610612749,MIL,Milwaukee Bucks,Isolation,Defensive,0.8,7,0.103,0.829,0.34,0.158,0.079,0.132,0.0,0.421,0.37,76,63,20,58,38,2017-18,2017,2018
42017,1610612740,NOP,New Orleans Pelicans,Isolation,Defensive,0.667,9,0.076,0.885,0.44,0.09,0.128,0.077,0.03,0.423,0.48,78,69,28,63,35,2017-18,2017,2018
42017,1610612755,PHI,Philadelphia 76ers,Isolation,Defensive,0.867,10,0.084,0.824,0.35,0.121,0.066,0.11,0.0,0.407,0.39,91,75,26,74,48,2017-18,2017,2018
42017,1610612754,IND,Indiana Pacers,Isolation,Defensive,0.133,7,0.141,0.98,0.41,0.12,0.03,0.12,0.03,0.45,0.45,100,98,36,88,52,2017-18,2017,2018
42017,1610612761,TOR,Toronto Raptors,Isolation,Defensive,0.0,10,0.093,1.061,0.5,0.122,0.061,0.092,0.02,0.52,0.52,98,104,41,82,41,2017-18,2017,2018
42017,1610612762,UTA,Utah Jazz,Isolation,Defensive,0.2,11,0.133,0.975,0.41,0.126,0.088,0.107,0.02,0.434,0.47,159,155,52,128,76,2017-18,2017,2018
42017,1610612738,BOS,Boston Celtics,Isolation,Defensive,0.467,19,0.107,0.919,0.46,0.124,0.11,0.09,0.04,0.448,0.48,210,193,77,169,92,2017-18,2017,2018
42017,1610612739,CLE,Cleveland Cavaliers,Isolation,Defensive,0.933,22,0.113,0.811,0.37,0.098,0.063,0.094,0.03,0.378,0.41,254,206,82,220,138,2017-18,2017,2018
42017,1610612745,HOU,Houston Rockets,Isolation,Defensive,0.533,17,0.161,0.913,0.43,0.118,0.115,0.105,0.03,0.429,0.47,287,262,99,229,130,2017-18,2017,2018
42017,1610612744,GSW,Golden State Warriors,Isolation,Defensive,0.4,21,0.15,0.933,0.4,0.105,0.079,0.096,0.02,0.417,0.45,343,320,114,287,173,2017-18,2017,2018
