group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
,202329,Al-Farouq Aminu,,1610612757,POR,28.0,6,4,2,0.667,33.82,2.8,2.8,2.8,5.7,7.1,15.6,4.3,42.6,0.0,0.0,2.8,2.8,30.7,23,17,55,28,21,29,32,12,41,49,61,78,34,28,1,65,44,62
,203468,CJ McCollum,,1610612757,POR,27.0,9,5,4,0.556,52.94166666666667,10.0,5.4,1.8,3.6,4.5,20.9,4.5,47.1,3.6,2.7,1.8,1.8,56.8,10,10,105,43,5,9,23,17,48,46,84,83,23,8,115,59,52,22
,203081,Damian Lillard,,1610612757,POR,28.0,9,5,4,0.556,52.94166666666667,6.3,0.0,0.0,12.7,4.5,20.9,4.5,47.1,0.0,6.3,1.8,10.0,56.4,10,10,105,43,5,17,34,19,22,46,84,83,23,28,124,59,9,24
,202683,Enes Freedom,,1610612757,POR,27.0,7,5,2,0.714,36.21666666666667,2.7,5.3,0.0,5.3,6.6,14.6,6.6,39.8,0.0,1.3,0.0,0.0,23.9,19,10,55,26,16,32,24,19,44,48,58,94,37,28,102,1,56,76
,202323,Evan Turner,,1610612757,POR,30.0,4,2,2,0.5,16.49,0.0,0.0,0.0,5.8,0.0,34.9,5.8,64.0,2.9,0.0,2.9,5.8,51.5,38,36,55,45,37,35,34,19,40,1,114,93,10,13,1,66,30,28
,203090,Maurice Harkless,,1610612757,POR,26.0,5,4,1,0.8,31.363333333333333,0.0,3.1,0.0,6.1,7.7,15.3,7.7,49.0,3.1,0.0,6.1,3.1,42.7,30,17,20,21,24,35,30,19,39,51,60,99,21,12,1,86,42,44
,203086,Meyers Leonard,,1610612757,POR,27.0,3,1,2,0.333,14.073333333333334,0.0,0.0,6.8,6.8,0.0,40.9,0.0,54.6,3.4,0.0,0.0,0.0,44.7,51,58,55,76,40,35,34,5,37,1,115,1,16,9,1,1,56,42
,203918,Rodney Hood,,1610612757,POR,26.0,5,2,3,0.4,14.393333333333333,6.7,10.0,0.0,6.7,0.0,33.3,0.0,46.7,0.0,0.0,10.0,3.3,38.4,30,36,86,71,39,16,9,19,38,1,111,1,26,28,1,107,41,48
,203552,Seth Curry,,1610612757,POR,28.0,8,5,3,0.625,12.445,0.0,11.6,0.0,0.0,0.0,11.6,0.0,46.3,0.0,0.0,11.6,3.9,35.5,13,10,86,34,44,35,8,19,53,1,55,1,28,28,1,111,39,52
,1628380,Zach Collins,,1610612757,POR,21.0,2,1,1,0.5,0.0316666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,58,20,45,121,35,34,19,53,1,1,1,94,28,1,1,56,92
