close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_lt_06,fga_lt_06,lt_06_pct,ns_lt_06_pct,plusminus
1626174,Christian Wood,1610612745,HOU,F,25.0,41,41,0.378,3.51,6.61,0.531,0.623,-0.092
1628419,Cameron Oliver,1610612745,HOU,F,24.0,4,4,0.543,4.75,6.25,0.76,0.591,0.169
203482,Kelly Olynyk,1610612745,HOU,F-C,30.0,70,70,0.394,3.7,5.9,0.627,0.624,0.004
1628383,Justin Patton,1610612745,HOU,C,24.0,13,12,0.479,2.92,5.15,0.567,0.614,-0.047
1629645,Kevin Porter Jr.,1610612745,HOU,G-F,21.0,26,26,0.411,3.15,5.08,0.621,0.63,-0.009
1628425,Sterling Brown,1610612745,HOU,G-F,26.0,51,48,0.416,3.14,4.57,0.687,0.605,0.081
202322,John Wall,1610612745,HOU,G,30.0,40,40,0.393,2.73,4.48,0.609,0.608,0.001
1629017,Khyri Thomas,1610612745,HOU,G,25.0,5,5,0.339,2.4,4.2,0.571,0.605,-0.033
203957,Danté Exum,1610612745,HOU,G,25.0,5,5,0.447,2.0,4.2,0.476,0.602,-0.126
1628021,David Nwaba,1610612745,HOU,G-F,28.0,30,30,0.395,2.17,3.93,0.551,0.612,-0.061
1630256,Jae'Sean Tate,1610612745,HOU,F,25.0,70,67,0.356,2.54,3.86,0.659,0.613,0.046
1630237,Anthony Lamb,1610612745,HOU,F,23.0,22,19,0.441,2.68,3.77,0.711,0.611,0.1
203998,Bruno Caboclo,1610612745,HOU,F,25.0,5,5,0.654,1.8,3.4,0.529,0.617,-0.087
1629244,Cam Reynolds,1610612745,HOU,F,26.0,3,2,0.588,1.33,3.33,0.4,0.607,-0.207
1629717,Armoni Brooks,1610612745,HOU,G,23.0,19,18,0.378,2.0,3.11,0.644,0.611,0.034
1627863,Danuel House Jr.,1610612745,HOU,F-G,28.0,36,32,0.371,1.69,3.11,0.545,0.609,-0.065
1630231,KJ Martin,1610612745,HOU,F,20.0,45,43,0.417,1.58,3.11,0.507,0.626,-0.119
202340,Avery Bradley,1610612745,HOU,G,30.0,27,25,0.373,2.11,3.04,0.695,0.635,0.061
1629034,Ray Spalding,1610612745,HOU,F,24.0,2,2,0.462,1.5,3.0,0.5,0.626,-0.126
1628391,D.J. Wilson,1610612745,HOU,F,25.0,33,27,0.343,1.58,2.45,0.642,0.612,0.03
201569,Eric Gordon,1610612745,HOU,G,32.0,27,25,0.276,1.44,2.19,0.661,0.618,0.043
201571,D.J. Augustin,1610612745,HOU,G,33.0,54,40,0.311,1.31,1.93,0.683,0.606,0.077
