close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
1627783,Pascal Siakam,1610612754,IND,F,31.0,78,78,0.463,200,531,0.377,0.359,0.018
1629614,Andrew Nembhard,1610612754,IND,G-F,25.0,65,63,0.481,142,373,0.381,0.366,0.014
1630169,Tyrese Haliburton,1610612754,IND,G,25.0,73,73,0.412,133,357,0.373,0.367,0.006
1631097,Bennedict Mathurin,1610612754,IND,G-F,22.0,72,72,0.432,126,349,0.361,0.369,-0.008
1626167,Myles Turner,1610612754,IND,C-F,29.0,72,69,0.318,128,342,0.374,0.362,0.012
1630167,Obi Toppin,1610612754,IND,F,27.0,79,76,0.454,95,263,0.361,0.361,0.0
204456,T.J. McConnell,1610612754,IND,G,33.0,79,73,0.473,74,249,0.297,0.367,-0.07
1641767,Ben Sheppard,1610612754,IND,G,23.0,62,61,0.467,72,212,0.34,0.371,-0.031
1630174,Aaron Nesmith,1610612754,IND,G-F,25.0,45,45,0.462,71,203,0.35,0.365,-0.016
1641716,Jarace Walker,1610612754,IND,F,21.0,70,63,0.452,72,189,0.381,0.357,0.024
1628418,Thomas Bryant,1610612754,IND,C-F,27.0,65,50,0.276,44,124,0.355,0.363,-0.008
1631245,Quenton Jackson,1610612754,IND,G,26.0,23,20,0.488,38,82,0.463,0.359,0.105
1642277,Johnny Furphy,1610612754,IND,G,20.0,36,26,0.458,26,70,0.371,0.362,0.01
1642402,Enrique Freeman,1610612754,IND,F,24.0,17,13,0.425,9,34,0.265,0.321,-0.057
1628396,Tony Bradley,1610612754,IND,C-F,27.0,11,8,0.373,6,22,0.273,0.351,-0.078
1630543,Isaiah Jackson,1610612754,IND,F,23.0,5,4,0.37,7,17,0.412,0.373,0.039
1642484,RayJ Dennis,1610612754,IND,G,24.0,7,5,0.438,6,14,0.429,0.322,0.107
201949,James Johnson,1610612754,IND,F,38.0,8,5,0.385,2,5,0.4,0.375,0.025
1630164,James Wiseman,1610612754,IND,C,24.0,1,1,0.5,2,3,0.667,0.375,0.292
1626143,Jahlil Okafor,1610612754,IND,C-F,29.0,1,1,0.667,0,2,0.0,0.333,-0.333
