group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
Players,1631100,AJ Griffin,AJ,1610612737,ATL,19.0,12,6,6,0.5,31.205,4,4,0,12,7,7,11,42,1,2,3,1,22.8,245,239,191,188,241,120,119,174,113,173,188,311,246,123,340,179,266,229
Players,1628988,Aaron Holiday,Aaron,1610612737,ATL,26.0,5,2,3,0.4,4.586666666666667,0,0,0,0,0,0,0,6,0,0,0,0,3.0,338,326,115,316,388,247,238,174,315,1,1,1,77,204,1,1,329,383
Players,203992,Bogdan Bogdanović,Bogdan,1610612737,ATL,30.0,24,12,12,0.5,65.95833333333333,4,0,2,6,27,25,17,66,1,1,1,1,40.6,148,145,300,188,162,120,238,101,167,328,334,373,304,123,243,77,266,184
Players,1628981,Bruno Fernando,Bruno,1610612737,ATL,24.0,4,4,0,1.0,4.178333333333334,0,0,0,0,3,2,0,2,0,0,3,1,2.2,351,278,1,1,397,247,238,174,315,108,71,1,30,204,1,179,266,398
Players,203991,Clint Capela,Clint,1610612737,ATL,29.0,30,15,15,0.5,122.72166666666666,2,4,4,28,54,33,32,140,5,1,14,11,99.1,94,91,344,188,63,172,119,61,48,438,378,447,439,20,243,394,85,73
Players,1629631,De'Andre Hunter,De'Andre,1610612737,ATL,25.0,36,17,19,0.472,132.935,6,5,4,10,49,48,26,146,2,2,20,9,65.6,42,61,398,247,45,78,99,61,127,430,431,431,441,77,340,434,103,127
Players,1627749,Dejounte Murray,Dejounte,1610612737,ATL,26.0,40,19,21,0.475,161.28333333333333,15,5,16,48,60,50,37,184,3,5,15,17,186.2,17,40,424,245,11,19,99,2,11,446,437,450,450,45,421,403,51,13
Players,1629726,Garrison Mathews,Garrison,1610612737,ATL,26.0,9,6,3,0.667,13.04,2,0,0,2,4,2,0,8,0,0,2,1,11.2,277,239,115,53,317,172,238,174,240,123,71,1,95,204,1,132,266,297
Players,1630552,Jalen Johnson,Jalen,1610612737,ATL,21.0,12,8,4,0.667,9.62,0,0,0,0,3,6,2,14,1,0,3,0,8.1,245,204,136,53,345,247,238,174,315,108,168,114,130,123,1,179,329,327
Players,1629633,Jarrett Culver,Jarrett,1610612737,ATL,24.0,3,1,2,0.333,4.82,0,0,0,0,0,0,2,8,0,0,1,0,1.2,368,372,72,360,386,247,238,174,315,1,1,114,95,204,1,77,329,403
Players,1628381,John Collins,John,1610612737,ATL,25.0,36,17,19,0.472,123.56166666666668,2,5,6,22,51,38,18,130,4,5,15,8,90.8,42,61,398,247,62,172,99,31,62,433,393,382,428,28,421,403,118,89
Players,1630168,Onyeka Okongwu,Onyeka,1610612737,ATL,22.0,16,7,9,0.438,53.395,0,3,0,6,14,18,9,56,6,2,5,3,38.0,212,223,258,286,178,247,147,174,167,248,284,280,279,9,340,239,204,189
Players,1630180,Saddiq Bey,Saddiq,1610612737,ATL,24.0,27,9,18,0.333,75.75166666666667,2,11,0,6,34,27,18,86,0,2,14,3,43.2,131,189,384,360,147,172,29,174,167,366,346,382,355,204,340,394,204,174
Players,1629027,Trae Young,Trae,1610612737,ATL,24.0,39,19,20,0.487,168.18666666666667,15,15,4,46,68,51,41,190,0,11,9,36,185.7,22,40,415,236,6,19,10,61,13,450,439,451,451,204,451,319,6,14
Players,1630235,Trent Forrest,Trent,1610612737,ATL,25.0,2,1,1,0.5,11.705,0,0,0,0,4,6,2,12,1,0,2,1,5.4,394,372,18,188,325,247,238,174,315,123,168,114,118,123,1,132,266,349
