close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_lt_10,fga_lt_10,lt_10_pct,ns_lt_10_pct,plusminus
202324,Derrick Favors,1610612762,UTA,F-C,24.0,62,61,0.585,235,500,0.47,0.554,-0.084
203497,Rudy Gobert,1610612762,UTA,C,24.0,61,61,0.663,231,492,0.47,0.549,-0.08
1626168,Trey Lyles,1610612762,UTA,F,20.0,76,69,0.486,142,255,0.557,0.536,0.021
202344,Trevor Booker,1610612762,UTA,F,28.0,77,69,0.444,140,245,0.571,0.546,0.026
203918,Rodney Hood,1610612762,UTA,G,23.0,79,77,0.34,139,236,0.589,0.546,0.043
203481,Jeff Withey,1610612762,UTA,C,26.0,48,43,0.7,107,233,0.459,0.544,-0.085
202330,Gordon Hayward,1610612762,UTA,F,26.0,80,76,0.343,109,212,0.514,0.545,-0.031
203526,Raul Neto,1610612762,UTA,G,24.0,81,70,0.31,93,171,0.544,0.526,0.018
203504,Trey Burke,1610612762,UTA,G,23.0,63,52,0.314,74,121,0.612,0.529,0.083
202714,Shelvin Mack,1610612762,UTA,G,26.0,48,36,0.282,67,116,0.578,0.542,0.036
204060,Joe Ingles,1610612762,UTA,F,28.0,76,52,0.349,66,112,0.589,0.547,0.042
203187,Chris Johnson,1610612762,UTA,F,26.0,61,52,0.364,56,108,0.519,0.549,-0.03
202692,Alec Burks,1610612762,UTA,G,24.0,31,28,0.392,54,83,0.651,0.551,0.1
202407,Elijah Millsap,1610612762,UTA,G-F,28.0,16,12,0.338,12,22,0.545,0.552,-0.006
202353,Tibor Pleiss,1610612762,UTA,C,26.0,6,5,0.531,10,17,0.588,0.557,0.031
