player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank
1629636,Darius Garland,Darius,1610612739,CLE,25.0,2,1,1,0.5,2.6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-0.5,0.0,0,0,0.0,76,53,71,44,68,70,72,70,47,70,47,49,51,49,43,69,77,49,45,26,29,31,24,60,80,62,107,40,5,107
1629631,De'Andre Hunter,De'Andre,1610612739,CLE,27.0,3,1,2,0.333,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7,0.0,0,0,0.0,56,53,43,70,111,70,92,70,47,70,47,49,51,49,43,69,77,49,45,26,29,31,77,60,80,96,107,40,5,107
1629731,Dean Wade,Dean,1610612739,CLE,28.0,1,0,1,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.2,0,0,1.0,100,84,71,84,96,70,92,70,47,70,47,49,51,49,43,3,10,49,45,26,29,31,77,60,80,1,83,40,5,80
1628378,Donovan Mitchell,Donovan,1610612739,CLE,28.0,4,1,3,0.25,1.8,1.5,1.8,0.857,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.3,0.0,0.0,0.0,0.5,0.5,4.0,1.0,4.5,0,0,5.0,39,53,19,75,88,4,17,14,9,42,1,22,29,1,43,69,77,16,24,26,29,31,24,17,4,32,14,40,5,9
1630596,Evan Mobley,Evan,1610612739,CLE,23.0,3,1,2,0.333,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,1.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,-0.7,0.7,2,0,0.7,56,53,43,70,91,70,92,70,47,70,47,32,38,1,43,48,61,49,45,26,29,31,77,36,77,64,97,12,5,95
1630171,Isaac Okoro,Isaac,1610612739,CLE,24.0,1,0,1,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,0,0,1.0,100,84,71,84,94,70,92,70,47,70,47,7,9,1,43,69,77,49,45,26,29,31,77,6,50,1,91,40,5,80
1628386,Jarrett Allen,Jarrett,1610612739,CLE,27.0,4,1,3,0.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.8,1.5,1,0,1.0,39,53,19,75,84,70,92,70,47,70,47,49,51,49,43,69,77,49,45,11,6,31,77,60,80,37,74,21,5,80
1629622,Max Strus,Max,1610612739,CLE,29.0,3,1,2,0.333,2.2,0.7,1.3,0.5,0.3,0.7,0.5,0.7,0.7,1.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.3,0.0,0.3,2.3,2.7,2.5,0,0,3.0,56,53,43,70,75,30,29,29,22,33,24,16,22,1,43,69,77,27,22,26,29,7,77,36,22,15,46,40,5,32
1630241,Sam Merrill,Sam,1610612739,CLE,29.0,1,0,1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0,0,0.0,100,84,71,84,108,70,92,70,47,70,47,49,51,49,43,69,77,49,45,26,29,31,77,60,80,118,107,40,5,107
1629660,Ty Jerome,Ty,1610612739,CLE,27.0,4,1,3,0.25,0.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,-3.3,0.3,0,0,0.3,39,53,19,75,109,70,89,70,47,70,47,49,51,49,43,56,68,49,45,26,29,15,52,60,80,107,104,40,5,104
