close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
2200,Pau Gasol,1610612759,SAS,C,36.0,63,63,0.866,4.86,9.92,0.49,0.517,-0.028
200746,LaMarcus Aldridge,1610612759,SAS,F,31.0,71,71,0.784,4.23,9.86,0.429,0.51,-0.081
201980,Danny Green,1610612759,SAS,G-F,30.0,67,67,0.659,3.16,6.69,0.473,0.502,-0.029
203473,Dewayne Dedmon,1610612759,SAS,C,27.0,75,75,0.804,2.71,6.51,0.416,0.506,-0.09
101135,David Lee,1610612759,SAS,F-C,34.0,78,78,0.722,2.92,6.01,0.486,0.507,-0.021
202695,Kawhi Leonard,1610612759,SAS,F,26.0,73,72,0.651,2.77,5.86,0.472,0.504,-0.032
202722,Dāvis Bertāns,1610612759,SAS,F,24.0,57,55,0.769,2.35,4.51,0.521,0.498,0.024
2225,Tony Parker,1610612759,SAS,G,35.0,62,61,0.625,2.45,4.31,0.569,0.488,0.082
201988,Patty Mills,1610612759,SAS,G,28.0,80,77,0.622,2.0,3.76,0.532,0.492,0.039
201202,Joel Anthony,1610612759,SAS,C,34.0,13,12,0.865,1.85,3.46,0.533,0.485,0.048
203937,Kyle Anderson,1610612759,SAS,G-F,23.0,61,58,0.653,1.62,3.36,0.483,0.496,-0.013
1627879,Nicolas Laprovittola,1610612759,SAS,G,27.0,16,16,0.757,1.63,3.31,0.491,0.488,0.003
203613,Jonathon Simmons,1610612759,SAS,G-F,27.0,74,68,0.632,1.74,3.2,0.544,0.495,0.049
1938,Manu Ginobili,1610612759,SAS,G,39.0,67,63,0.631,1.46,2.88,0.508,0.499,0.009
1627749,Dejounte Murray,1610612759,SAS,G,20.0,30,26,0.626,1.17,2.23,0.522,0.489,0.034
1627854,Bryn Forbes,1610612759,SAS,G,23.0,22,18,0.644,1.09,2.14,0.511,0.504,0.006
