close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
203200,Justin Holiday,1610612754,IND,F-G,31.0,4,4,0.54,7,27,0.259,0.383,-0.123
203506,Victor Oladipo,1610612754,IND,G,28.0,4,4,0.533,9,24,0.375,0.395,-0.02
1627763,Malcolm Brogdon,1610612754,IND,G,27.0,4,4,0.442,13,23,0.565,0.371,0.194
1626167,Myles Turner,1610612754,IND,C-F,24.0,4,4,0.288,5,23,0.217,0.342,-0.125
203933,T.J. Warren,1610612754,IND,F,26.0,4,4,0.436,7,17,0.412,0.356,0.056
1628988,Aaron Holiday,1610612754,IND,G,23.0,4,4,0.64,12,16,0.75,0.376,0.374
203926,Doug McDermott,1610612754,IND,F,28.0,4,4,0.727,2,8,0.25,0.36,-0.11
1628410,Edmond Sumner,1610612754,IND,G,24.0,2,2,0.467,2,7,0.286,0.413,-0.127
203960,JaKarr Sampson,1610612754,IND,F,27.0,4,3,0.368,3,7,0.429,0.37,0.059
204456,T.J. McConnell,1610612754,IND,G,28.0,3,2,0.556,2,5,0.4,0.359,0.041
