season_id,player_id,player,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx
22015,202689,Kemba Walker,1610612766,CHA,Charlotte Hornets,PRBallHandler,Offensive,0.807,81,0.467,0.894,0.415,0.101,0.109,0.084,0.009,0.418,0.462,9.7,8.7,3.2,7.8,4.5
22015,202391,Jeremy Lin,1610612766,CHA,Charlotte Hornets,PRBallHandler,Offensive,0.534,78,0.327,0.789,0.383,0.13,0.181,0.087,0.018,0.383,0.417,4.3,3.4,1.2,3.0,1.9
22015,201587,Nicolas Batum,1610612766,CHA,Charlotte Hornets,PRBallHandler,Offensive,0.521,70,0.227,0.785,0.446,0.085,0.292,0.069,0.019,0.35,0.509,3.7,2.9,1.1,2.4,1.3
22015,203087,Jeremy Lamb,1610612766,CHA,Charlotte Hornets,PRBallHandler,Offensive,0.907,66,0.243,0.966,0.446,0.159,0.097,0.138,0.028,0.462,0.478,2.2,2.1,0.8,1.7,0.9
22015,203148,Brian Roberts,1610612766,CHA,Charlotte Hornets,PRBallHandler,Offensive,0.966,30,0.462,1.045,0.534,0.075,0.119,0.09,0.075,0.463,0.569,2.2,2.3,1.0,1.9,0.9
22015,201584,Courtney Lee,1610612766,CHA,Charlotte Hornets,PRBallHandler,Offensive,0.866,28,0.17,0.93,0.472,0.093,0.093,0.093,0.023,0.465,0.472,1.5,1.4,0.6,1.3,0.7
22015,203077,Michael Kidd-Gilchrist,1610612766,CHA,Charlotte Hornets,PRBallHandler,Offensive,0.979,7,0.175,1.143,0.571,0.0,0.0,0.0,0.0,0.571,0.571,2.0,2.3,1.1,2.0,0.9
22015,101107,Marvin Williams,1610612766,CHA,Charlotte Hornets,PRBallHandler,Offensive,0.654,81,0.021,0.833,0.462,0.111,0.167,0.111,0.0,0.444,0.462,0.2,0.2,0.1,0.2,0.1
22015,203798,PJ Hairston,1610612766,CHA,Charlotte Hornets,PRBallHandler,Offensive,0.003,48,0.082,0.231,0.13,0.0,0.115,0.0,0.0,0.115,0.13,0.5,0.1,0.1,0.5,0.4
22015,203584,Troy Daniels,1610612766,CHA,Charlotte Hornets,PRBallHandler,Offensive,0.01,43,0.084,0.278,0.133,0.0,0.167,0.0,0.0,0.111,0.167,0.4,0.1,0.0,0.3,0.3
