close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_lt_10,fga_lt_10,lt_10_pct,ns_lt_10_pct,plusminus
1629651,Nic Claxton,1610612751,BKN,C,24.0,76,76,0.552,346,669,0.517,0.601,-0.084
1626220,Royce O'Neale,1610612751,BKN,F,30.0,76,76,0.541,310,563,0.551,0.596,-0.046
1627827,Dorian Finney-Smith,1610612751,BKN,F,30.0,66,65,0.502,240,439,0.547,0.598,-0.051
203915,Spencer Dinwiddie,1610612751,BKN,G,30.0,79,77,0.472,239,411,0.582,0.593,-0.012
1628969,Mikal Bridges,1610612751,BKN,F,26.0,56,56,0.479,199,350,0.569,0.586,-0.017
203925,Joe Harris,1610612751,BKN,G-F,31.0,74,70,0.497,147,268,0.549,0.595,-0.047
1629139,Yuta Watanabe,1610612751,BKN,G-F,28.0,55,52,0.538,140,239,0.586,0.586,0.0
1627732,Ben Simmons,1610612751,BKN,G-F,26.0,42,42,0.543,134,239,0.561,0.598,-0.037
1629661,Cameron Johnson,1610612751,BKN,F,27.0,42,40,0.47,124,217,0.571,0.592,-0.021
1628969,Mikal Bridges,1610612751,BKN,G-F,26.0,26,26,0.542,108,207,0.522,0.587,-0.066
1630560,Cam Thomas,1610612751,BKN,G,21.0,53,50,0.556,108,199,0.543,0.589,-0.046
203552,Seth Curry,1610612751,BKN,G,32.0,60,54,0.409,107,171,0.626,0.578,0.048
1630549,Day'Ron Sharpe,1610612751,BKN,C,21.0,46,38,0.521,93,164,0.567,0.603,-0.036
1628410,Edmond Sumner,1610612751,BKN,G,27.0,50,44,0.491,64,108,0.593,0.596,-0.003
1629650,Moses Brown,1610612751,BKN,C,23.0,35,30,0.479,45,91,0.495,0.607,-0.113
201988,Patty Mills,1610612751,BKN,G,34.0,39,33,0.435,49,73,0.671,0.588,0.083
203457,Nerlens Noel,1610612751,BKN,C-F,29.0,14,14,0.547,40,58,0.69,0.606,0.083
1630561,David Duke Jr.,1610612751,BKN,G,23.0,17,14,0.506,27,44,0.614,0.593,0.021
1630696,Dru Smith,1610612751,BKN,G,25.0,13,11,0.521,22,38,0.579,0.599,-0.02
1630564,RaiQuan Gray,1610612751,BKN,F,23.0,1,1,0.294,2,5,0.4,0.619,-0.219
